Gene name,Human gene name,Human homology type
Paxx,PAXX,ortholog_one2one
4933440M02Rik,,
Olfr620,OR51V1,ortholog_one2many
Olfr621-ps1,,
4930533L02Rik,,
6720469O03Rik,,
Gm44806,,
4930571K23Rik,,
Gm14291,,
Gm44882,,
Olfr622,,
Siglec1,SIGLEC1,ortholog_one2one
Gm44883,,
Gm30717,,
4930505M18Rik,,
Olfr623,OR51B6,ortholog_one2many
Fscn1,FSCN1,ortholog_one2one
Gm22302,RNU6-843P,ortholog_one2one
Olfr624,OR51V1,ortholog_one2many
Olfr625-ps1,,
Olfr626-ps1,,
Olfr260-ps1,,
Snhg14,,
Mir7115,,
Med11,MED11,ortholog_one2one
Rnf216,RNF216,ortholog_one2one
Cxcl16,CXCL16,ortholog_one2one
Gm11473,,
Lrsam1,LRSAM1,ortholog_one2one
Nf2,NF2,ortholog_one2one
Gm44829,,
Olfr243,,
Kdm8,KDM8,ortholog_one2one
A230103L15Rik,,
Gm25499,SNORD115,ortholog_many2many
Gm25499,SNORD115-48,ortholog_many2many
Gm25499,SNORD115-46,ortholog_many2many
Gm25499,SNORD115,ortholog_many2many
Gm25499,SNORD115-47,ortholog_many2many
Gm25499,SNORD115-45,ortholog_many2many
Gm24966,,
Gm22496,SNORD115,ortholog_many2many
Gm22496,SNORD115-48,ortholog_many2many
Gm22496,SNORD115-46,ortholog_many2many
Gm22496,SNORD115,ortholog_many2many
Gm22496,SNORD115-47,ortholog_many2many
Gm22496,SNORD115-45,ortholog_many2many
Gm25648,,
Olfr628,,
Gm24306,,
Gm25934,,
Gm25156,,
Gm26488,,
Gm24220,,
Gm24653,,
Olfr629,,
Gm24969,,
Gm24417,,
Gm25121,,
Gm24657,,
Gm26230,,
Olfr630,,
Gm23922,,
Gm25314,,
Gm26096,,
Olfr69,OR52A5,ortholog_one2many
Gm22996,,
Gm26499,,
Olfr68,OR52A5,ortholog_one2many
Nsmce1,NSMCE1,ortholog_one2one
B4galt5,B4GALT5,ortholog_one2one
Gm43378,,
Gm43380,,
Olfr718-ps1,,
Olfr67,,
Gm4973,,
Pgghg,PGGHG,ortholog_one2one
,,
Gm10481,,
Gm6641,,
Gm10108,,
Sema3a,SEMA3A,ortholog_one2one
Rpl12,RPL12,ortholog_one2one
Snora65,SNORA65,ortholog_one2many
Hspa12b,HSPA12B,ortholog_one2one
Hbb-bt,,
Clic3,CLIC3,ortholog_one2one
Ifitm5,IFITM5,ortholog_one2one
Gm45717,,
Ifitm2,IFITM3,ortholog_many2many
Ifitm2,IFITM2,ortholog_many2many
Ifitm2,IFITM1,ortholog_many2many
Gm42680,,
Hbb-bs,,
Gm43130,,
Gm42676,,
Gm42675,,
Gm43719,,
Gm43718,,
Gm43340,,
Mtrfr,MTRFR,ortholog_one2one
Gm11037,,
Slc2a8,SLC2A8,ortholog_one2one
Gm15115,,
Cdk2ap1,CDK2AP1,ortholog_one2many
Ifitm1,IFITM3,ortholog_many2many
Ifitm1,IFITM2,ortholog_many2many
Ifitm1,IFITM1,ortholog_many2many
Gm7514,,
Ifitm3,IFITM3,ortholog_many2many
Ifitm3,IFITM2,ortholog_many2many
Ifitm3,IFITM1,ortholog_many2many
Uri1,URI1,ortholog_one2one
Sbno1,SBNO1,ortholog_one2one
1700037H04Rik,C20orf27,ortholog_one2one
Gm14232,,
Pax6,PAX6,ortholog_one2one
Ifitm6,IFITM3,ortholog_many2many
Ifitm6,IFITM2,ortholog_many2many
Ifitm6,IFITM1,ortholog_many2many
Gm30684,,
Gm17387,,
Il4ra,IL4R,ortholog_one2one
Mpo,MPO,ortholog_one2one
B4galnt4,B4GALNT4,ortholog_one2one
Gm11505,,
Rgs9,RGS9,ortholog_one2one
Gm44876,,
Il21r,IL21R,ortholog_one2one
Pkp3,PKP3,ortholog_one2one
Zmynd15,ZMYND15,ortholog_one2one
Gm28453,,
Gm28583,,
Gm6605,,
Sigirr,SIGIRR,ortholog_one2one
Gm37415,,
,,
Kmt5a,KMT5A,ortholog_one2one
1700096J18Rik,,
Nipsnap1,NIPSNAP1,ortholog_one2one
Gm6819,,
Gm29087,,
Gm5591,C2orf78,ortholog_one2many
Gm4454,,
Gm20749,,
Gm29086,,
U6,,
Gm21115,,
Gm21276,,
Gm21122,,
Gm29085,,
1700010N08Rik,,
Gm24797,,
Gm21129,,
Gm21136,,
Gm21142,,
Gm21152,,
U6,,
Gm28451,,
Gm1982,,
Gm1988,,
Gm6124,,
Rilpl2,RILPL2,ortholog_one2one
Gm16387,,
Gm9226,,
U6,,
Gm29258,,
Gm9271,,
Gm5114,C2orf78,ortholog_one2many
Gm15621,,
Mir6918,,
,,
Tm4sf5,TM4SF5,ortholog_one2one
Ano9,ANO9,ortholog_one2one
Snrnp35,SNRNP35,ortholog_one2one
Rilpl1,RILPL1,ortholog_one2one
Ptgds,PTGDS,ortholog_one2one
Lpo,LPO,ortholog_one2one
Gm43034,,
Tmed2,TMED2,ortholog_one2one
Gm5590,,
U6,RNU6-939P,ortholog_many2many
U6,RNU6-494P,ortholog_many2many
Gm28455,,
Zfp619,ZNF850,ortholog_one2one
Gm44573,,
Gm17983,,
Gm2058,,
Gm26327,,
Gm2021,,
Gm9230,,
Gm45839,,
4930435C17Rik,,
4930558N11Rik,,
Gna13,GNA13,ortholog_one2one
Ddx55,DDX55,ortholog_one2one
Gm37302,,
Gm44992,,
Spef1,SPEF1,ortholog_one2one
Vmo1,VMO1,ortholog_one2one
Gm38199,,
Gm12317,,
9930022D16Rik,,
Gtf3c1,GTF3C1,ortholog_one2one
Gltpd2,GLTPD2,ortholog_one2one
Psmb6,PSMB6,ortholog_one2one
Cenpb,CENPB,ortholog_one2one
Gm40193,C17orf114,ortholog_one2one
Gm10418,,
Elp4,ELP4,ortholog_one2one
Amz2,AMZ2,ortholog_one2one
Eif2b1,EIF2B1,ortholog_one2one
Mks1,MKS1,ortholog_one2one
Gm13954,,
Lcn12,LCN12,ortholog_one2one
Immp1l,IMMP1L,ortholog_one2one
Gtf2h3,GTF2H3,ortholog_one2one
Dnajc24,DNAJC24,ortholog_one2one
Gm15642,,
Epx,EPX,ortholog_one2one
Tctn2,TCTN2,ortholog_one2one
Slc9a8,SLC9A8,ortholog_one2one
Gm40332,,
Sfswap,SFSWAP,ortholog_one2one
Olfr462,OR4D2,ortholog_one2many
Slc16a6,SLC16A6,ortholog_one2one
Ptdss2,PTDSS2,ortholog_one2one
Olfr463,OR4D2,ortholog_one2many
mmu-mir-1194,,
Thoc5,THOC5,ortholog_one2one
Gm42979,,
Mmp17,MMP17,ortholog_one2one
Gm6139,,
Zfp11,ZNF345,ortholog_one2one
Septin14,SEPTIN14,ortholog_one2one
Rnh1,RNH1,ortholog_one2one
,,
Mrps17,MRPS17,ortholog_one2one
C8g,C8G,ortholog_one2one
Gm5905,,
Gm22019,RNU6-909P,ortholog_one2many
Katnip,KATNIP,ortholog_one2one
5S_rRNA,,
Gm13992,,
Gm29053,,
Gm14013,,
Nipsnap2,NIPSNAP2,ortholog_one2one
Gm14015,,
Gm14014,,
Spata2,SPATA2,ortholog_one2one
Olfr464,OR4D1,ortholog_one2one
Cdc25b,CDC25B,ortholog_one2one
Gm11504,,
Gm11507,,
AA413626,,
Nefh,NEFH,ortholog_one2one
Gm15903,,
Psph,PSPH,ortholog_one2one
Dynll2,DYNLL2,ortholog_one2one
Arsg,ARSG,ortholog_one2one
Gm23245,SNORA22B,ortholog_one2many
Gm23245,SNORA22,ortholog_one2many
Gm23245,SNORA22C,ortholog_one2many
Snora15,SNORA15B-2,ortholog_one2many
Snora15,SNORA15B-1,ortholog_one2many
Snora15,,ortholog_one2many
Snora15,SNORA15,ortholog_one2many
Sumf2,SUMF2,ortholog_one2one
Hras,HRAS,ortholog_one2one
Gm22378,RNU6-547P,ortholog_one2many
Pld2,PLD2,ortholog_one2one
Lrrc56,LRRC56,ortholog_one2one
Phkg1,PHKG1,ortholog_one2one
Fbxw5,FBXW5,ortholog_one2one
Gm42790,,
Chchd2,CHCHD2,ortholog_one2one
Zbed5,ZBED9,ortholog_one2one
Nupr1l,NUPR2,ortholog_one2one
Rnf114,RNF114,ortholog_one2one
Lmntd2,LMNTD2,ortholog_one2one
Vkorc1l1,VKORC1L1,ortholog_one2one
Srsf1,SRSF1,ortholog_one2one
Gm42986,,
Gm43482,,
Gusb,GUSB,ortholog_one2one
Gm11474,,
Rassf7,RASSF7,ortholog_one2one
Snai1,SNAI1,ortholog_one2one
Gm11476,,
Gm11475,,
Mpped2,MPPED2,ortholog_one2one
Gm15892,,
Mir210,,
Vezf1,VEZF1,ortholog_one2one
Phrf1,PHRF1,ortholog_one2one
Gm22813,,
,,
Gm13901,,
Ube2v1,UBE2V1,ortholog_one2one
Cuedc1,CUEDC1,ortholog_one2one
Asl,ASL,ortholog_one2one
Gm20431,,
Kcna4,KCNA4,ortholog_one2one
Gm9864,,
Peds1,PEDS1,ortholog_one2one
Ap1b1,AP1B1,ortholog_one2one
Gm23439,,
Gm23749,,
,,
Gm13912,,
Gm13916,,
Gm14320,,
Irf7,IRF7,ortholog_one2one
Gm13915,,
Gm13913,,
Garnl3,GARNL3,ortholog_one2one
Gm9932,,
Gm8091,,
Cdhr5,CDHR5,ortholog_one2one
Sec31a,SEC31A,ortholog_one2one
,,
Gm24958,SNORD125,ortholog_one2one
Wipi1,WIPI1,ortholog_one2one
Sct,SCT,ortholog_one2one
Drd4,DRD4,ortholog_one2one
Deaf1,DEAF1,ortholog_one2one
Mrps23,MRPS23,ortholog_one2one
Cebpb,CEBPB,ortholog_one2one
Ccdc182,CCDC182,ortholog_one2one
Gm13914,,
Gm11509,,
Rpl35a-ps4,,
Prkar1a,PRKAR1A,ortholog_one2one
,,
Hadhb-ps,,
Gm13923,,
,,
,,
Gm14321,,
,,
Lin54,LIN54,ortholog_one2one
9230111E07Rik,,
1200007C13Rik,,
Gm14319,,
,,
Gm38299,,
Gm19620,,
U1,,
Mettl15,METTL15,ortholog_one2one
Cops4,COPS4,ortholog_one2one
Gas2l1,GAS2L1,ortholog_one2one
,,
Traf2,TRAF2,ortholog_one2one
Tmem80,TMEM80,ortholog_one2one
Eps8l2,EPS8L2,ortholog_one2one
Rasl10a,RASL10A,ortholog_one2one
Fam20a,FAM20A,ortholog_one2one
Plac8,PLAC8,ortholog_one2one
Gm11684,,
1700012B07Rik,,
Gm43510,,
Coq2,COQ2,ortholog_one2one
Gm13433,,
Gm13432,,
Gm25725,,
Ptpn1,PTPN1,ortholog_one2one
Taldo1,TALDO1,ortholog_one2one
Gm11683,,
1700023C21Rik,,
Msi2,MSI2,ortholog_one2one
Gm15777,,
Hpse,HPSE,ortholog_one2one
Gm4535,,
Gatd1,GATD1,ortholog_one2one
Helq,HELQ,ortholog_one2one
Kif18a,KIF18A,ortholog_one2one
Cend1,CEND1,ortholog_one2one
Mir378b,,
Gm11510,,
Gm11493,,
Akap1,AKAP1,ortholog_one2one
Muc5ac,MUC5AC,ortholog_one2one
Gm13924,,
Edf1,EDF1,ortholog_one2one
Muc5b,MUC5B,ortholog_one2one
Gm13925,,
Gm45346,,
Gm20638,,
Ripor3,RIPOR3,ortholog_one2one
Mrps18c,MRPS18C,ortholog_one2one
Abca8b,ABCA8,ortholog_one2one
Gm14236,,
,,
Tollip,TOLLIP,ortholog_one2one
Pard6b,PARD6B,ortholog_one2one
Gm52960,,
Gm43511,,
Gm14235,,
E130018N17Rik,,
Abraxas1,ABRAXAS1,ortholog_one2one
,,
Gm20716,,
Bdnf,BDNF,ortholog_one2one
Gm20501,,
Brsk2,BRSK2,ortholog_one2one
Gm13932,,
Adnp,ADNP,ortholog_one2one
Gm43513,,
Gm43514,,
Gm26286,,
Gpat3,GPAT3,ortholog_one2one
Lin7c,LIN7C,ortholog_one2one
Mamdc4,MAMDC4,ortholog_one2one
Gm42987,,
Gm36793,,
Ewsr1,EWSR1,ortholog_one2one
Rcc1l,RCC1L,ortholog_one2one
B230377A18Rik,,
Gtf2ird2,GTF2IRD2B,ortholog_one2many
Gtf2ird2,GTF2IRD2,ortholog_one2many
Ralgps1,RALGPS1,ortholog_one2one
7SK,,
Ncf1,NCF1,ortholog_one2one
4930556N13Rik,,
Gm23507,RNU6-1088P,ortholog_one2one
Scpep1os,,
Gm11697,,
Scpep1,SCPEP1,ortholog_one2one
Gtf2i,GTF2I,ortholog_one2one
Phpt1,PHPT1,ortholog_one2one
Elobl,,
Dpm1,DPM1,ortholog_one2one
Coil,COIL,ortholog_one2one
2210409E12Rik,,
Rhbdd3,RHBDD3,ortholog_one2one
Mocs3,MOCS3,ortholog_one2one
Gm14237,,
Gm23546,,
Ajm1,AJM1,ortholog_one2one
Lgr4,LGR4,ortholog_one2one
Trim25,TRIM25,ortholog_one2one
Kcng1,KCNG1,ortholog_one2one
Gm14262,,
Gm22704,,
Gm14234,,
Angptl2,ANGPTL2,ortholog_one2one
Gm13537,,
,,
Zbtb34,ZBTB34,ortholog_one2one
Ccdc34,CCDC34,ortholog_one2one
Dgke,DGKE,ortholog_one2one
Ccdc34os,,
Gm13936,,
Zbtb43,ZBTB43,ortholog_one2one
Dgkeos,,
Gm13937,,
Gm22997,RNU6-708P,ortholog_one2one
Gm13530,,
Rabl6,RABL6,ortholog_one2one
Emid1,EMID1,ortholog_one2one
Mir3104,,
Mob2,MOB2,ortholog_one2one
Bbox1,BBOX1,ortholog_one2one
Fibin,FIBIN,ortholog_one2one
Gm13935,,
Gm10794,,
Gm45630,,
Gm25416,,
Dusp8,DUSP8,ortholog_one2one
Ctnnd1,CTNND1,ortholog_one2one
Gm525,C17orf67,ortholog_one2one
Gm32786,,
Gm45417,,
Gm45618,KRTAP9-1,ortholog_many2many
Gm45618,KRTAP4-11,ortholog_many2many
Gm45618,KRTAP4-8,ortholog_many2many
Gm45618,KRTAP4-9,ortholog_many2many
Gm45618,KRTAP4-16,ortholog_many2many
Gm45618,KRTAP4-4,ortholog_many2many
Gm45618,KRTAP4-2,ortholog_many2many
Gm45618,KRTAP4-1,ortholog_many2many
Gm45618,KRTAP10-6,ortholog_many2many
Gm45618,KRTAP10-9,ortholog_many2many
Gm45618,KRTAP2-1,ortholog_many2many
Gm45618,KRTAP2-3,ortholog_many2many
Gm45618,KRTAP2-4,ortholog_many2many
Gm45618,KRTAP2-2,ortholog_many2many
Gm45618,KRTAP9-9,ortholog_many2many
Gm45618,KRTAP9-7,ortholog_many2many
Gm45618,KRTAP9-8,ortholog_many2many
Gm45618,KRTAP9-4,ortholog_many2many
Gm45618,KRTAP9-2,ortholog_many2many
Gm45618,KRTAP9-3,ortholog_many2many
Gm45618,KRTAP9-6,ortholog_many2many
Gm45618,KRTAP10-4,ortholog_many2many
Gm45618,KRTAP10-11,ortholog_many2many
Gm45618,KRTAP4-5,ortholog_many2many
Gm39115,KRTAP5-8,ortholog_many2many
Gm39115,KRTAP5-6,ortholog_many2many
Gm22534,,
Gm45337,KRTAP5-8,ortholog_many2many
Gm45337,KRTAP5-6,ortholog_many2many
Gm11497,,
Gm25370,,
Gm29735,KRTAP5-5,ortholog_many2many
Gm29735,KRTAP5-2,ortholog_many2many
7SK,RN7SKP164,ortholog_one2one
Gm4553,,
Abca8a,,
Krtap5-2,KRTAP9-1,ortholog_many2many
Krtap5-2,KRTAP4-11,ortholog_many2many
Krtap5-2,KRTAP4-8,ortholog_many2many
Krtap5-2,KRTAP4-9,ortholog_many2many
Krtap5-2,KRTAP4-16,ortholog_many2many
Krtap5-2,KRTAP4-4,ortholog_many2many
Krtap5-2,KRTAP4-2,ortholog_many2many
Krtap5-2,KRTAP4-1,ortholog_many2many
Krtap5-2,KRTAP10-6,ortholog_many2many
Krtap5-2,KRTAP10-9,ortholog_many2many
Krtap5-2,KRTAP2-1,ortholog_many2many
Krtap5-2,KRTAP2-3,ortholog_many2many
Krtap5-2,KRTAP2-4,ortholog_many2many
Krtap5-2,KRTAP2-2,ortholog_many2many
Krtap5-2,KRTAP9-9,ortholog_many2many
Krtap5-2,KRTAP9-7,ortholog_many2many
Krtap5-2,KRTAP9-8,ortholog_many2many
Krtap5-2,KRTAP9-4,ortholog_many2many
Krtap5-2,KRTAP9-2,ortholog_many2many
Krtap5-2,KRTAP9-3,ortholog_many2many
Krtap5-2,KRTAP9-6,ortholog_many2many
Krtap5-2,KRTAP10-4,ortholog_many2many
Krtap5-2,KRTAP10-11,ortholog_many2many
Krtap5-2,KRTAP4-5,ortholog_many2many
Gm10153,KRTAP29-1,ortholog_one2many
Krtap5-3,,
Gm7579,KRTAP5-8,ortholog_many2many
Gm7579,KRTAP5-6,ortholog_many2many
Gm19094,,
Krtap5-5,KRTAP5-5,ortholog_many2many
Krtap5-5,KRTAP5-2,ortholog_many2many
Gm40460,KRTAP9-1,ortholog_many2many
Gm40460,KRTAP4-11,ortholog_many2many
Gm40460,KRTAP4-8,ortholog_many2many
Gm40460,KRTAP4-9,ortholog_many2many
Gm40460,KRTAP4-16,ortholog_many2many
Gm40460,KRTAP4-4,ortholog_many2many
Gm40460,KRTAP4-2,ortholog_many2many
Gm40460,KRTAP4-1,ortholog_many2many
Gm40460,KRTAP10-6,ortholog_many2many
Gm40460,KRTAP10-9,ortholog_many2many
Gm40460,KRTAP2-1,ortholog_many2many
Gm40460,KRTAP2-3,ortholog_many2many
Gm40460,KRTAP2-4,ortholog_many2many
Gm40460,KRTAP2-2,ortholog_many2many
Gm40460,KRTAP9-9,ortholog_many2many
Gm40460,KRTAP9-7,ortholog_many2many
Gm40460,KRTAP9-8,ortholog_many2many
Gm40460,KRTAP9-4,ortholog_many2many
Gm40460,KRTAP9-2,ortholog_many2many
Gm40460,KRTAP9-3,ortholog_many2many
Gm40460,KRTAP9-6,ortholog_many2many
Gm40460,KRTAP10-4,ortholog_many2many
Gm40460,KRTAP10-11,ortholog_many2many
Gm40460,KRTAP4-5,ortholog_many2many
Gm47762,,
Gm2431,,
Gm4559,KRTAP9-1,ortholog_many2many
Gm4559,KRTAP4-11,ortholog_many2many
Gm4559,KRTAP4-8,ortholog_many2many
Gm4559,KRTAP4-9,ortholog_many2many
Gm4559,KRTAP4-16,ortholog_many2many
Gm4559,KRTAP4-4,ortholog_many2many
Gm4559,KRTAP4-2,ortholog_many2many
Gm4559,KRTAP4-1,ortholog_many2many
Gm4559,KRTAP10-6,ortholog_many2many
Gm4559,KRTAP10-9,ortholog_many2many
Gm4559,KRTAP2-1,ortholog_many2many
Gm4559,KRTAP2-3,ortholog_many2many
Gm4559,KRTAP2-4,ortholog_many2many
Gm4559,KRTAP2-2,ortholog_many2many
Gm4559,KRTAP9-9,ortholog_many2many
Gm4559,KRTAP9-7,ortholog_many2many
Gm4559,KRTAP9-8,ortholog_many2many
Gm4559,KRTAP9-4,ortholog_many2many
Gm4559,KRTAP9-2,ortholog_many2many
Gm4559,KRTAP9-3,ortholog_many2many
Gm4559,KRTAP9-6,ortholog_many2many
Gm4559,KRTAP10-4,ortholog_many2many
Gm4559,KRTAP10-11,ortholog_many2many
Gm4559,KRTAP4-5,ortholog_many2many
Gm10013,,
Gm45889,,
Krtap5-1,KRTAP5-5,ortholog_many2many
Krtap5-1,KRTAP5-2,ortholog_many2many
Krtap5-4,KRTAP5-5,ortholog_many2many
Krtap5-4,KRTAP5-2,ortholog_many2many
Gm5054,,
Ifitm10,IFITM10,ortholog_one2one
Gm49369,,
Ctsd,CTSD,ortholog_one2one
Gm26143,RNU6-1013P,ortholog_one2many
Nog,NOG,ortholog_one2one
Gm2018,,
Syt8,SYT8,ortholog_one2one
Mink1,MINK1,ortholog_one2one
Tnni2,TNNI2,ortholog_one2one
Lsp1,LSP1,ortholog_one2one
Prr33,PRR33,ortholog_one2one
Tnnt3,TNNT3,ortholog_one2one
Kremen1,KREMEN1,ortholog_one2one
Gm25142,RNU6-484P,ortholog_one2one
Gm30172,,
Gm12316,,
Znrf3,ZNRF3,ortholog_one2one
Gm43481,,
Gm43480,,
Mir3965,,
Ankfn1,ANKFN1,ortholog_one2one
Gtf2ird1,GTF2IRD1,ortholog_one2one
Gm11962,,
Abca9,ABCA9,ortholog_one2one
Chrne,CHRNE,ortholog_one2one
Pctp,PCTP,ortholog_one2one
Tmem100,TMEM100,ortholog_one2one
Gm11494,,
5S_rRNA,,
4930544D05Rik,C17orf107,ortholog_one2one
Gm12315,,
Smim36,,
Gp1ba,GP1BA,ortholog_one2one
Gm45883,,
Xbp1,XBP1,ortholog_one2one
Ccdc117,CCDC117,ortholog_one2one
Mmd,MMD,ortholog_one2one
Gm22471,,
Slc25a11,SLC25A11,ortholog_one2one
Hlf,HLF,ortholog_one2one
Abca6,ABCA6,ortholog_one2one
Fcnaos,,
Lmx1b,LMX1B,ortholog_one2one
Rnf167,RNF167,ortholog_one2one
Gm38011,,
C130021I20Rik,,
Gm13529,,
9430024E24Rik,,
Ccdc183,,
Gm28635,,
Btbd18,BTBD18,ortholog_one2one
Pfn1,PFN1,ortholog_one2one
Mvb12b,MVB12B,ortholog_one2one
Stxbp4,STXBP4,ortholog_one2one
Nron,,
,,
Tmem141,TMEM141,ortholog_one2one
Gm13403,,
Gm13404,,
Slc5a12,SLC5A12,ortholog_one2one
Mrpl23,,ortholog_one2many
Mrpl23,MRPL23,ortholog_one2many
Gm11511,,
Gm11512,,
Ankrd36,,
,,ortholog_one2many
,,ortholog_one2many
Mir675,MIR675,ortholog_one2one
,,ortholog_one2many
,,ortholog_one2many
Gm33148,,
Igf2,IGF2,ortholog_one2one
C230014O12Rik,,
Gm38389,,
Nfatc2,NFATC2,ortholog_one2one
Gm49394,,ortholog_one2one
Mir483,,
Igf2os,,
Ins2,INS,ortholog_one2many
Gm7290,,
Gm6471,,
Gm39117,,
Th,TH,ortholog_one2one
Ascl2,ASCL2,ortholog_one2one
Tspan32os,,
Gm11964,,
Gm11965,,
Tspan32,TSPAN32,ortholog_one2one
Cox11,COX11,ortholog_one2one
Selenoh,SELENOH,ortholog_one2one
Mrps24,MRPS24,ortholog_one2one
Fcna,,
Lcn15,,
Lcn8,LCN8,ortholog_one2one
Abca5,ABCA5,ortholog_one2one
Ano3,ANO3,ortholog_one2one
Tmx2,TMX2,ortholog_one2one
Cd81,CD81,ortholog_one2one
Trpm5,TRPM5,ortholog_one2one
Lcn5,,
Med19,MED19,ortholog_one2one
Muc15,MUC15,ortholog_one2one
Pbx3,PBX3,ortholog_one2one
C79798,,
Tssc4,TSSC4,ortholog_one2one
Lcn6,LCN6,ortholog_one2one
Lcn10,LCN10,ortholog_one2one
Zdhhc5,ZDHHC5,ortholog_one2one
Kcnq1,KCNQ1,ortholog_one2one
Eno3,ENO3,ortholog_one2one
Obp2a,OBP2A,ortholog_many2many
Obp2a,OBP2B,ortholog_many2many
5S_rRNA,,
A230005M16Rik,,
U6,RNU6-1038P,ortholog_one2many
U6,RNU6-1019P,ortholog_one2many
Gm38321,,
Bmyc,MYC,ortholog_one2many
Gm37235,,
Gm28821,,
Gm14280,,
Kcnq1ot1,,
Obp2b,OBP2A,ortholog_many2many
Obp2b,OBP2B,ortholog_many2many
,,
,,
,,
,,
Gm37364,,
4933417O13Rik,,
Clp1,CLP1,ortholog_one2one
Gm38095,,
Gm38065,,
,,
Cdkn1c,CDKN1C,ortholog_one2one
Gm14282,,
Gm14281,,
Erv3,,
Lamr1-ps1,,
Urgcp,URGCP,ortholog_one2one
Ypel4,YPEL4,ortholog_one2one
Gm44732,,
Slc22a18,SLC22A18,ortholog_one2one
Lcn3,,
Mir130a,MIR130A,ortholog_one2one
Prnp,PRNP,ortholog_one2one
Gm19426,,
Prn,,
Lcn11,,
Spag7,SPAG7,ortholog_one2one
Gm13539,,ortholog_one2one
Gm13538,,
Phlda2,PHLDA2,ortholog_one2one
Olfr1283,,
Olfr1284,,
Nap1l4,NAP1L4,ortholog_one2one
Olfr1285,,
Prnd,PRND,ortholog_one2one
Map2k6,MAP2K6,ortholog_one2one
Glt6d1,GLT6D1,ortholog_one2one
Olfr1286,,
Olfr1287,,
Lcn9,LCN9,ortholog_one2one
Olfr1288,,
Serping1,SERPING1,ortholog_one2one
Gm11682,,
Tom1l1,TOM1L1,ortholog_one2one
Olfr1289,OR4F4,ortholog_many2many
Olfr1289,OR4F17,ortholog_many2many
Olfr1289,OR4F5,ortholog_many2many
Gm23297,SNORA54,ortholog_one2one
Sohlh1,SOHLH1,ortholog_one2one
Cars,CARS1,ortholog_one2one
Olfr1290,,
Ube2l6,UBE2L6,ortholog_one2one
Olfr1291-ps1,OR4F4,ortholog_many2many
Olfr1291-ps1,OR4F17,ortholog_many2many
Olfr1291-ps1,OR4F5,ortholog_many2many
Olfr1292-ps1,,
Mapkap1,MAPKAP1,ortholog_one2one
Kcnj16,KCNJ16,ortholog_one2one
Olfr1293-ps,OR4F4,ortholog_many2many
Olfr1293-ps,OR4F17,ortholog_many2many
Olfr1293-ps,OR4F5,ortholog_many2many
Gm44713,,
Smtnl1,SMTNL1,ortholog_one2one
Kcnj2,KCNJ2,ortholog_one2one
Gm22762,,
Olfr1294,,
Gm11675,,
Gm11676,,
4930405D11Rik,,
Gm13407,,
Gm13406,,
Gm13408,,
Gm11677,,
Gm13414,,
Gm11516,,
Olfr1295,,
Gm11674,,
Gm11679,,
Kif2b,KIF2B,ortholog_one2one
Olfr1296-ps1,,
Timm10,TIMM10,ortholog_one2one
Gm11498,,
Gm11680,,
,,
Gm11500,,
Gm11501,,
Gm25113,,
Sox9,SOX9,ortholog_one2one
Olfr1297,,
Mir7064,,
Gm15580,,
Gm15579,,
Gm11681,,
Olfr1298,,
Tnfrsf26,TNFRSF10D,ortholog_many2many
Tnfrsf26,TNFRSF10B,ortholog_many2many
Tnfrsf26,TNFRSF10C,ortholog_many2many
4933434M16Rik,,
Olfr1299,,
Car10,CA10,ortholog_one2one
Rassf2,RASSF2,ortholog_one2one
Tnfrsf22,TNFRSF10D,ortholog_many2many
Tnfrsf22,TNFRSF10B,ortholog_many2many
Tnfrsf22,TNFRSF10C,ortholog_many2many
Tnfrsf23,TNFRSF10D,ortholog_many2many
Tnfrsf23,TNFRSF10B,ortholog_many2many
Tnfrsf23,TNFRSF10C,ortholog_many2many
Gm24856,,
Gm11502,,
Gm11506,,
Utp18,UTP18,ortholog_one2one
Gm44840,,
Osbpl5,OSBPL5,ortholog_one2one
Olfr1300-ps1,,
Gm13922,,
Gm13930,,
Olfr1301,,
Olfr1302,,
Dbnl,DBNL,ortholog_one2one
Olfr1303,OR4F3,ortholog_one2many
Olfr1303,OR4F29,ortholog_one2many
Olfr1303,OR4F21,ortholog_one2many
Olfr1303,OR4F16,ortholog_one2many
Olfr1304-ps1,,
Gm26421,,
Olfr268-ps1,,
Olfr1305,,
Olfr1306,,
Gm13928,,
Olfr1307,,
Olfr1308,,
Slc23a2,SLC23A2,ortholog_one2one
Mrgprg,MRGPRG,ortholog_one2one
Gm44998,,
Mrgpre,MRGPRE,ortholog_one2one
,,
Nadsyn1,NADSYN1,ortholog_one2one
Gm14052,,
Gm14051,,
Olfr1309,OR4F15,ortholog_one2one
Gm13929,,
Olfr1310,OR4F6,ortholog_one2one
Olfr1311,,
Olfr1312,,
Dhcr7,DHCR7,ortholog_one2one
Tmem230,TMEM230,ortholog_one2one
Olfr1313,,
Olfr1314,,
Olfr1315-ps1,,
Olfr1316,,
Pgam2,PGAM2,ortholog_one2one
Olfr1317,,
Gm11966,,
Pcna,PCNA,ortholog_one2one
Polm,POLM,ortholog_one2one
Acte1,,
Olfr1318,,
Mir6404,,
Slc39a11,SLC39A11,ortholog_one2one
Slc25a22,SLC25A22,ortholog_one2one
Olfr1319-ps1,,
Lpcat4,LPCAT4,ortholog_one2one
Nutm1,NUTM1,ortholog_one2one
Nop10,NOP10,ortholog_one2one
Slc43a1,SLC43A1,ortholog_one2one
Gm16487,,
