Gene name,Macaque gene name,Macaque homology type
,,
CLIC1P1,,
ZNF550,ZNF550,ortholog_one2one
RPL12P33,,
HNF1A,HNF1A,ortholog_one2one
,,
Y_RNA,Y_RNA,ortholog_one2one
LRRC71,LRRC71,ortholog_one2one
,,
,,
LINC01007,,
,,
MYL10,MYL10,ortholog_one2one
TPRX2,,
,,
SULT2A1,SULT2A1,ortholog_one2one
GUCA1ANB,GUCA1ANB,ortholog_one2one
MIR765,,
GUCA1A,GUCA1A,ortholog_one2one
RN7SL612P,Metazoa_SRP,ortholog_one2one
SYCP2L,SYCP2L,ortholog_one2one
FMN2,FMN2,ortholog_one2one
SEZ6,SEZ6,ortholog_one2one
C19orf54,C19H19orf54,ortholog_one2one
POLR1F,POLR1F,ortholog_one2one
MIR3146,,
TMEM196,TMEM196,ortholog_one2one
,,
,,
COX6CP1,,
BUD23,BUD23,ortholog_one2one
,,
,,
TNFRSF17,TNFRSF17,ortholog_one2one
SNRPA,SNRPA,ortholog_one2one
UBL5P4,,
ELOVL2,ELOVL2,ortholog_one2one
,,
BFSP2-AS1,,
RPS23P6,,
,,
,,
,,
,,
,,
,,
,,
,,
DNAH3,DNAH3,ortholog_one2one
CDV3,CDV3,ortholog_one2one
ELOVL2-AS1,,
SMIM13,SMIM13,ortholog_one2one
ERVFRD-1,ERVFRD-1,ortholog_one2one
,,
SCGN,SCGN,ortholog_one2one
CPA1,CPA1,ortholog_one2one
MIA,MIA,ortholog_one2one
,,
H2AC1,H2AC1,ortholog_one2one
H2BC1,H2BC1,ortholog_one2one
Y_RNA,,
H2BC2P,,
,,
,,
GLP1R,GLP1R,ortholog_one2one
GREM2,GREM2,ortholog_one2one
HEATR6,HEATR6,ortholog_one2one
,,
TOPBP1,TOPBP1,ortholog_one2one
,,
,,
,,
RNU5F-8P,,
,,
CNOT4,CNOT4,ortholog_one2one
ITPKC,ITPKC,ortholog_one2one
ADAMTSL4,ADAMTSL4,ortholog_one2one
SAYSD1,SAYSD1,ortholog_one2one
ANKRD18EP,,
KCNK5,KCNK5,ortholog_one2one
,,
LEMD2,LEMD2,ortholog_one2one
,,
ATP2A2,ATP2A2,ortholog_one2one
MAST1,MAST1,ortholog_one2one
,,
,,
,,
MMP15,MMP15,ortholog_one2one
RNU6-1097P,U6,ortholog_one2one
RPL36AP27,,
SPINK8,SPINK8,ortholog_one2one
NPC1L1,NPC1L1,ortholog_one2one
SHOX2,SHOX2,ortholog_one2one
PTP4A2,PTP4A2,ortholog_one2one
PLA2G4C,PLA2G4C,ortholog_one2one
Y_RNA,Y_RNA,ortholog_one2one
,,
USB1,USB1,ortholog_one2one
MLN,MLN,ortholog_one2one
SPAG9,SPAG9,ortholog_one2one
ATP13A5,ATP13A5,ortholog_one2one
,,
LINC01016,,
,,
,,
ROBO1,ROBO1,ortholog_one2one
,,
FNBP1L,FNBP1L,ortholog_one2one
MIR7159,,
MIR1275,,
OR12D1,,
,,
LINC02829,,
LINC01015,,
RN7SL769P,Metazoa_SRP,ortholog_one2one
PYM1,PYM1,ortholog_one2one
,,
KIAA0408,KIAA0408,ortholog_one2one
,,
,,
,,
,,
NPIPB11,,ortholog_one2many
ZFYVE9,ZFYVE9,ortholog_one2one
,,
PMEL,PMEL,ortholog_one2one
,,
LINC02731,,
,,
,,
PLA2G4C-AS1,,
DDX56,DDX56,ortholog_one2one
,,
SULT1A1,,ortholog_one2many
,,
,,
ZSWIM9,ZSWIM9,ortholog_one2one
LINC00900,,
,,
,,
ACD,ACD,ortholog_one2one
C6orf58,C4H6orf58,ortholog_one2one
,,
CARD8,,ortholog_one2many
CARD8,,ortholog_one2many
,,
IUR1,,
CD44-DT,,
GRM4,GRM4,ortholog_one2one
,,
,,
,,
IRAG1-AS1,,
CTTN-DT,,
C3orf49,C2H3orf49,ortholog_one2one
NAV2-AS2,,
,,
,,
CCDC83,CCDC83,ortholog_one2one
PDPN,PDPN,ortholog_one2one
OR5H15,,ortholog_one2many
KCNMB2,KCNMB2,ortholog_one2one
,,
SYTL2,SYTL2,ortholog_one2one
SRGAP3,SRGAP3,ortholog_one2one
,,
LINC02178,,
,,
TMED4,TMED4,ortholog_one2one
TMCO4,TMCO4,ortholog_one2one
NOD2,NOD2,ortholog_one2one
MOGS,MOGS,ortholog_one2one
,,
,,
OGDH,OGDH,ortholog_one2one
CDK2,,
HYI,HYI,ortholog_one2one
PHKB,PHKB,ortholog_one2one
,,
IL1R2,IL1R2,ortholog_one2one
KRT18P9,,
CYCSP55,,
,,
MIR6835,,
SMIM29,,
SP2,SP2,ortholog_one2one
CPNE9,CPNE9,ortholog_one2one
MPP2,MPP2,ortholog_one2one
,,
,,
,,
GLIPR1L1,GLIPR1L1,ortholog_one2one
RPL35P2,,
NUDT3,,
ZNF445,ZNF445,ortholog_one2one
HMGA1,HMGA1,ortholog_one2one
WDR12,WDR12,ortholog_one2one
GLIPR1L2,GLIPR1L2,ortholog_one2one
NKTR,NKTR,ortholog_one2one
ADGRB2,ADGRB2,ortholog_one2one
HMGN3-AS1,,
,,
Y_RNA,,
LCAL1,,
,,
GLIPR1,,
SOGA3,SOGA3,ortholog_one2one
TTBK1,TTBK1,ortholog_one2one
ZMIZ2,ZMIZ2,ortholog_one2one
GLIPR1-AS1,,
KRR1,KRR1,ortholog_one2one
,,
,,
PSMA2P3,,
DAZAP2P1,,
H3P28,,
,,
,,
SUMO1,SUMO1,ortholog_one2one
MIR4466,,
,,
,,
,,
,,
ARID1B,ARID1B,ortholog_one2one
SELENOT,SELENOT,ortholog_one2one
,,
OR6C4,OR6C4,ortholog_one2one
,,
,,
CARD8-AS1,,
ZNF114-AS1,,
LMNTD1,LMNTD1,ortholog_one2one
ZNF114,ZNF114,ortholog_one2one
,,
RPS3AP2,,
ODAD1,,
RPL39P14,,
PTX4,PTX4,ortholog_one2one
NOP58,NOP58,ortholog_one2one
TELO2,TELO2,ortholog_one2one
RASA2,RASA2,ortholog_one2one
,,
TRHDE-AS1,,
EMP3,EMP3,ortholog_one2one
HDAC9,HDAC9,ortholog_one2one
PLD1,PLD1,ortholog_one2one
H3P35,,
CHCHD3P2,,
,,
ERBB3,ERBB3,ortholog_one2one
,,
CLCN7,CLCN7,ortholog_one2one
LIG1,LIG1,ortholog_one2one
SNORD70,SNORD70,ortholog_one2one
SNORD70B,SNORD70B,ortholog_one2one
SNORD11B,SNORD11B,ortholog_one2one
SNORD11,SNORD11,ortholog_one2one
,,
RN7SL753P,,
PIMREGP1,,
,,
RN7SL40P,Metazoa_SRP,ortholog_one2one
BMPR2,BMPR2,ortholog_one2one
PSME3,PSME3,ortholog_one2one
NTNG1,NTNG1,ortholog_one2one
,,
H3P8,,
RPL13AP12,,
MTCO1P17,,
MTCO2P17,,
MTATP6P17,,
MTCO3P17,,
MTND3P17,,
MTND4LP17,,
MTND4P30,,
MTCO1P54,,
FAM117B,FAM117B,ortholog_one2one
TAFA1,TAFA1,ortholog_one2one
YY1AP1,,
,,
HIVEP2,HIVEP2,ortholog_one2one
SPTBN1-AS2,,
SELENOK,SELENOK,ortholog_one2one
EML6-AS1,,
,,
RNU7-81P,U7,ortholog_one2one
TTC39DP,,
ZNF512,ZNF512,ortholog_one2one
SCAP,SCAP,ortholog_one2one
,,
HIVEP2-DT,,
LINC01277,,
TRHDE,TRHDE,ortholog_one2one
,,
,,
,,
BECN1P2,,
U3,U3,ortholog_one2one
,,
FOXP4-AS1,,
CES4A,,
KAAG1,,
HPAT5,,
SYNE1,SYNE1,ortholog_one2one
,,
CCDC121,CCDC121,ortholog_one2one
GPN1,GPN1,ortholog_one2one
SHISA5,SHISA5,ortholog_one2one
OR6C7P,,
NARF,NARF,ortholog_one2one
OR6C75,OR6C75,ortholog_one2one
OR6C73P,,
PHC1P1,,
OR6C76,,
ASS1P14,,
,,
OR6C69P,,
,,
OR6C72P,,
PTPRJ-AS1,,
OR6C6,,
OR6C5P,,
NUP160,NUP160,ortholog_one2one
ANP32D,,
C12orf54,,ortholog_one2one
,,
RPS10P20,,
,,
LALBA,LALBA,ortholog_one2one
FAHD1,FAHD1,ortholog_one2one
NUDT16L1,,
,,
NEUROD4,NEUROD4,ortholog_one2one
OR9K1P,,
,,
OR9K2,,
OR9R1P,,
LITAFD,LITAFD,ortholog_one2one
,,
DUSP16,DUSP16,ortholog_one2one
PRSS41,,
TP53TG3B,,
MOB3A,MOB3A,ortholog_one2one
CCDC174,CCDC174,ortholog_one2one
TP53TG3D,,
TP53TG3E,,
,,
,,
RPL13AP20,,
IZUMO4,IZUMO4,ortholog_one2one
NPIPB5,,ortholog_one2many
GPRC5A,GPRC5A,ortholog_one2one
MIR614,,
,,
,,ortholog_one2one
HEBP1,HEBP1,ortholog_one2one
PHF7,PHF7,ortholog_one2one
HTR7P1,,
,,
CACNA1C-AS4,,
CACNA1C-IT3,,
,,
,,
,,ortholog_one2one
CACNA1C-AS3,,
,,
SUPT7L,SUPT7L,ortholog_one2one
CACNA1C-AS2,,
CACNA1C-AS1,,
,,
,,
RNA5SP366,,
,,
GARIN6,GARIN6,ortholog_one2one
,,
PRKAG1,PRKAG1,ortholog_one2one
SCARF1,SCARF1,ortholog_one2one
HYOU1,HYOU1,ortholog_one2one
NPIPA7,,ortholog_one2many
,,
SLC20A1-DT,,
TBXAS1,TBXAS1,ortholog_one2one
PRSS53,PRSS53,ortholog_one2one
RN7SL210P,Metazoa_SRP,ortholog_one2many
ADRA2B,ADRA2B,ortholog_one2one
MAP4K3,MAP4K3,ortholog_one2one
RPL31P60,,
FAAP24,FAAP24,ortholog_one2one
RPS10-NUDT3,,
WDR6,WDR6,ortholog_one2one
PABPN1L,PABPN1L,ortholog_one2one
OR7C1,OR7C1,ortholog_one2one
TP53TG3,,
RPS10,,ortholog_one2one
PCSK4,PCSK4,ortholog_one2one
CPHXL2,,ortholog_one2many
MED24,,ortholog_one2many
MED24,,ortholog_one2many
DOK4,DOK4,ortholog_one2one
PACSIN1,PACSIN1,ortholog_one2one
TKT,TKT,ortholog_one2one
ERVK3-1,,ortholog_one2many
ERVK3-1,,ortholog_one2many
CDKN1B,CDKN1B,ortholog_one2one
PDE4C,PDE4C,ortholog_one2one
SPDEF,SPDEF,ortholog_one2one
ERP29,,ortholog_one2many
ERP29,,ortholog_one2many
IFITM3P3,,
ILRUN,ILRUN,ortholog_one2one
RASA4B,,ortholog_one2many
RPL7P25,,
NPIPB2,,ortholog_one2many
RN7SL200P,Metazoa_SRP,ortholog_one2one
,,
ILRUN-AS1,,
,,
,,
NAA25,NAA25,ortholog_one2one
FOXP4,FOXP4,ortholog_one2one
NPIPB7,,ortholog_one2many
,,
NQO1,NQO1,ortholog_one2one
ABHD14A,,
,,
,,
AQP12A,AQP12,ortholog_one2many
GUSBP2,,
IMMT,IMMT,ortholog_one2one
GUSBP2,,
CHST13,CHST13,ortholog_one2one
OR2H4P,,
,,
OR2N1P,,
,,
LINC03003,,
LINC03003,,
CIP2A,CIP2A,ortholog_one2one
ADCY10P1,,
ADCY10P1,,
LINC00680,,
LINC00680,,
ANKRD65,ANKRD65,ortholog_one2one
TREML3P,,
,,
,,
TAAR3P,,
NQO1-DT,,
TAAR3P,,
,,
,,
NOB1,NOB1,ortholog_one2one
PRIM2BP,,
,,
MIR3657,,
,,
Y_RNA,Y_RNA,ortholog_one2one
LPAL2,,
SNAP47,SNAP47,ortholog_one2one
TRAFD1,TRAFD1,ortholog_one2one
LPAL2,,
HLA-V,,
TCP10L3,,
TCP10L3,,
CRBN,CRBN,ortholog_one2one
ZSCAN5C,,
PINLYP,PINLYP,ortholog_one2one
CYP21A1P,,
H2AC10P,,
,,
DEFB133,,
,,
,,
,,
,,
SNORA62,,
HLA-DRB6,,
B4GALT2,B4GALT2,ortholog_one2one
NFAT5,NFAT5,ortholog_one2one
SELENOV,,
HLA-DRB6,,
DPRX,DPRX,ortholog_one2one
OLFML2B,OLFML2B,ortholog_one2one
ZNF602P,,
,,
NLRP11,NLRP11,ortholog_one2one
RAET1K,,
RAET1K,,
,,
Y_RNA,Y_RNA,ortholog_one2one
,,
MIR6861,,
,,
RN7SKP71,,
RPL7AP60,,
,,
ZSCAN12P1,,
,,
GSTA9P,,
TTC24,TTC24,ortholog_one2one
,,
HECTD4,HECTD4,ortholog_one2one
HLA-L,,
IL20,IL20,ortholog_one2one
,,
HLA-L,,
LINC02005,,
Metazoa_SRP,Metazoa_SRP,ortholog_one2one
LINC02047,,
,,
AKR1B1P2,,
CNTN3,CNTN3,ortholog_one2one
DNASE2B,DNASE2B,ortholog_one2one
CCDC194,CCDC194,ortholog_one2one
VN1R4,,
SMIM44,SMIM44,ortholog_one2one
ARHGAP35,ARHGAP35,ortholog_one2one
BTN2A3P,,
OR2L2,OR2L2,ortholog_one2one
NPAS1,NPAS1,ortholog_one2one
,,
OR2L3,,ortholog_many2many
OR2L3,,ortholog_many2many
OR2L3,,ortholog_many2many
BTN2A3P,,
NIPA2P2,,
RN7SL294P,Metazoa_SRP,ortholog_one2one
MIR4444-2,,ortholog_one2many
,,
B9D1,,
OR2M4,OR2M4,ortholog_one2one
HNRNPA3P6,,
MYLKP1,,
MANEAL,MANEAL,ortholog_one2one
,,
LEKR1,LEKR1,ortholog_one2one
HLA-DPB2,,
,,
ZNF204P,,
,,
H2AC2P,,
TNFRSF14,TNFRSF14,ortholog_one2one
,,
SOD2,SOD2,ortholog_one2one
ADPRH,ADPRH,ortholog_one2one
TMEM160,TMEM160,ortholog_one2one
ZC3H4,ZC3H4,ortholog_one2one
CLK1,CLK1,ortholog_one2one
DNAH12,,ortholog_one2one
C1RL,C1RL,ortholog_one2one
SAE1,SAE1,ortholog_one2one
KCTD21,KCTD21,ortholog_one2one
B3GNTL1,,
USP35,USP35,ortholog_one2one
,,
IQSEC3P1,,
,,
,,
,,
TAP2,TAP2,ortholog_one2one
C2CD5,C2CD5,ortholog_one2one
POLR2H,POLR2H,ortholog_one2one
CAB39,CAB39,ortholog_one2one
,,
CA5A,CA5A,ortholog_one2one
PRAMEF9,,ortholog_many2many
PRAMEF9,,ortholog_many2many
BBC3,,
OR2T35,,ortholog_many2many
OR2T35,,ortholog_many2many
OR10K2,OR10K2,ortholog_one2one
GAB2,GAB2,ortholog_one2one
IRF2BP2,IRF2BP2,ortholog_one2one
XIRP2,XIRP2,ortholog_one2one
RBM15,RBM15,ortholog_one2one
POLR3KP2,,
,,
SSTR2,SSTR2,ortholog_one2one
,,
,,
,,
,,
MIR3190,,
COG1,COG1,ortholog_one2one
MIR3191,,
,,
,,
,,
CCDC9,CCDC9,ortholog_one2one
,,
LINC02182,,
JMJD4,JMJD4,ortholog_one2one
,,
CNOT10,CNOT10,ortholog_one2one
BANP,BANP,ortholog_one2one
KLHDC7A,KLHDC7A,ortholog_one2one
MTX1,MTX1,ortholog_one2one
,,
,,
,,
ZNF75CP,,
,,
LINC02728,,
,,
RNU6-311P,U6,ortholog_one2one
COPS8P3,,
,,
INAFM1,,
MZF1-AS1,,
ATP5MG,,ortholog_one2many
,,
ARL8A,ARL8A,ortholog_one2one
C17orf80,C16H17orf80,ortholog_one2one
LENG8-AS1,,
LINC01836,,
NACC1,NACC1,ortholog_one2one
,,
GPR37L1,GPR37L1,ortholog_one2one
NARS2,NARS2,ortholog_one2one
PSMD8,PSMD8,ortholog_one2one
SNX27,SNX27,ortholog_one2one
,,
C2,,
,,
CPSF4L,CPSF4L,ortholog_one2one
ATF2,ATF2,ortholog_one2one
CDC42EP4,CDC42EP4,ortholog_one2one
AP3D1,AP3D1,ortholog_one2one
FAM104A,FAM104A,ortholog_one2one
MST1,MST1,ortholog_one2one
,,
RNU6-638P,,
,,
RPL9P29,,
,,
AFMID,AFMID,ortholog_one2one
RNA5SP428,,
,,
LINC00920,,
,,
BEAN1,BEAN1,ortholog_one2one
KRTAP16-1,KRTAP16-1,ortholog_one2one
RNF222,RNF222,ortholog_one2one
,,
UTS2B,UTS2B,ortholog_one2one
C17orf99,C16H17orf99,ortholog_one2one
CELF3,CELF3,ortholog_one2one
USP7,USP7,ortholog_one2one
GSG1L2,GSG1L2,ortholog_one2one
DHRS7B,DHRS7B,ortholog_one2one
SLC25A26,SLC25A26,ortholog_one2one
FGF6,FGF6,ortholog_one2one
GLOD4,GLOD4,ortholog_one2one
DDIT3,DDIT3,ortholog_one2one
,,
EMSY,EMSY,ortholog_one2one
ANAPC7,ANAPC7,ortholog_one2one
,,
RIIAD1,RIIAD1,ortholog_one2one
,,
,,
MRPL9,MRPL9,ortholog_one2one
ANGPTL6,ANGPTL6,ortholog_one2one
DNAH2,DNAH2,ortholog_one2one
RELB,RELB,ortholog_one2one
SNORA6,SNORA62,ortholog_one2one
SNORA62,SNORA62,ortholog_one2one
,,
,,
NFU1P1,,
MOBP,MOBP,ortholog_one2one
OAZ3,OAZ3,ortholog_one2one
CLASRP,CLASRP,ortholog_one2one
TMEM132C,TMEM132C,ortholog_one2one
BOLA2,,ortholog_one2many
OR6C65,,
BOLA2-SMG1P6,,
ATG101,ATG101,ortholog_one2one
NUTF2,NUTF2,ortholog_one2one
,,
,,
,,
MED12L,MED12L,ortholog_one2one
,,
LINGO4,LINGO4,ortholog_one2one
CLEC12B,CLEC12B,ortholog_one2one
C2CD4D-AS1,,
THEM5,THEM4,ortholog_one2one
SLC39A11,SLC39A11,ortholog_one2one
,,
,,
,,
,,
THEM4,,
RSL1D1-DT,,
,,
,,
,,
,,
,,
,,
,,
,,
TAFA2,TAFA2,ortholog_one2one
,,
KRT8P28,,
S100A10,S100A10,ortholog_one2one
,,
NBPF18P,,
STIL,STIL,ortholog_one2one
ELP5,ELP5,ortholog_one2one
ZNF384,ZNF384,ortholog_one2one
RNU6-611P,,
ZNF296,ZNF296,ortholog_one2one
GEMIN7-AS1,,
GEMIN7,,ortholog_one2many
GEMIN7,,ortholog_one2many
,,
CEP43,CEP43,ortholog_one2one
EIF5AP3,,
,,
INS-IGF2,,
TBC1D17,TBC1D17,ortholog_one2one
NIF3L1,NIF3L1,ortholog_one2one
SETD2,SETD2,ortholog_one2one
MIR483,,
IGF2-AS,,
,,
,,
,,
INS,INS,ortholog_one2one
,,
LINC02185,,
SPDYE4,SPDYE4,ortholog_one2one
,,
,,
FOXC2-AS1,,
LINC01569,,
USP36,USP36,ortholog_one2one
TH,TH,ortholog_one2one
LINC01572,,
,,
CYP20A1,CYP20A1,ortholog_one2one
NUP62,NUP62,ortholog_one2one
PHETA1,,
UTRN,UTRN,ortholog_one2one
LINC02192,,
,,
SLCO1A2,SLCO1A2,ortholog_one2one
CRNDE,,
HTR3C,HTR3C,ortholog_one2one
IZUMO2,IZUMO2,ortholog_one2one
SNAI3-AS1,,
,,
,,
HCG25,,
HTR3C2P,,
Y_RNA,Y_RNA,ortholog_one2one
HTR3E-AS1,,
HTR3E,HTR3E,ortholog_one2one
C1orf68,,
LCEP2,,
LCEP1,,
LCE1F,,
Metazoa_SRP,Metazoa_SRP,ortholog_one2many
Metazoa_SRP,Metazoa_SRP,ortholog_one2many
Metazoa_SRP,Metazoa_SRP,ortholog_one2many
Metazoa_SRP,Metazoa_SRP,ortholog_one2many
LCE1E,,ortholog_many2many
LCE1E,,ortholog_many2many
LCE1E,,ortholog_many2many
LCE1E,,ortholog_many2many
U2AF2,U2AF2,ortholog_one2one
DAXX,,
LCE1D,,ortholog_many2many
LCE1D,,ortholog_many2many
LCE1D,,ortholog_many2many
LCE1D,,ortholog_many2many
,,
LINC02195,,
,,
NCDN,NCDN,ortholog_one2one
MAFTRR,,
PLEKHG7,PLEKHG7,ortholog_one2one
TAF15,TAF15,ortholog_one2one
MMP25-AS1,,
MAP3K10,MAP3K10,ortholog_one2one
MIR4686,,
PITPNM2,PITPNM2,ortholog_one2one
ASCL2,ASCL2,ortholog_one2one
C11orf21,C11orf21,ortholog_one2one
RUSF1-DT,,
ZFHX3-AS1,,
NCKAP5,NCKAP5,ortholog_one2one
TSPAN32,TSPAN32,ortholog_one2one
HSP90AA5P,,
,,
EIF2B5-DT,,
,,
,,
TTC9B,TTC9B,ortholog_one2one
ABCF3,ABCF3,ortholog_one2one
NUP93-DT,,
CCNP,CCNP,ortholog_one2one
DNAJA2-DT,,
,,
TFAP2E,TFAP2E,ortholog_one2one
,,
DST,DST,ortholog_one2one
,,
,,
,,
,,
ZNF778-DT,,
AMY1A,,ortholog_many2many
AMY1A,,ortholog_many2many
THAP4,THAP4,ortholog_one2one
,,
CDIPTOSP,,
AKT2,AKT2,ortholog_one2one
ASGR2,ASGR2,ortholog_one2one
SNHG9,,
,,
MBTPS1-DT,,
TMEM52B,TMEM52B,ortholog_one2one
,,
ZNF213-AS1,,
DEPDC4,,
POTEE,,ortholog_many2many
POTEE,,ortholog_many2many
POTEE,,ortholog_many2many
POTEE,,ortholog_many2many
POTEE,,ortholog_many2many
AMY1B,,ortholog_many2many
AMY1B,,ortholog_many2many
PYY,PYY,ortholog_one2one
,,
PLEKHG6,PLEKHG6,ortholog_one2one
EPOP,EPOP,ortholog_one2one
,,
RNU6-878P,U6,ortholog_one2one
CD81-AS1,,
MIR4734,,
COG4,COG4,ortholog_one2one
MLLT6,MLLT6,ortholog_one2one
RPL26P30,,
Y_RNA,Y_RNA,ortholog_one2one
,,
SETD5,SETD5,ortholog_one2one
DGKZ,DGKZ,ortholog_one2one
AMY1C,,ortholog_many2many
AMY1C,,ortholog_many2many
,,
HPDL,HPDL,ortholog_one2one
OR2L5,OR2L5,ortholog_one2one
MAN1C1,MAN1C1,ortholog_one2one
,,
MIR4726,,
CISD3,,
PMS1,PMS1,ortholog_one2one
RNA5SP440,,
PCGF2,PCGF2,ortholog_one2one
SLC41A2,SLC41A2,ortholog_one2one
,,
SELENON,,
,,
Y_RNA,,
PSMB3,PSMB3,ortholog_one2one
PWP1,PWP1,ortholog_one2one
MAB21L3,MAB21L3,ortholog_one2one
RNU6-866P,,
PIP4K2B,PIP4K2B,ortholog_one2one
NFASC,NFASC,ortholog_one2one
CWC25,CWC25,ortholog_one2one
,,
PRDM4,PRDM4,ortholog_one2one
MIR4727,,
C17orf98,C16H17orf98,ortholog_one2one
KCNH6,KCNH6,ortholog_one2one
,,
CLEC16A,CLEC16A,ortholog_one2one
PRDM4-AS1,,
,,
,,
,,
,,
,,
,,
ASCL4,ASCL4,ortholog_one2one
TMEM132B,TMEM132B,ortholog_one2one
,,
,,
,,
,,
MIR641,,
,,
RNU6-945P,U6,ortholog_one2one
,,
C19orf47,C19H19orf47,ortholog_one2one
PCBP2,,ortholog_one2one
DCAF7,,
,,
,,
Y_RNA,,
,,
Y_RNA,Y_RNA,ortholog_one2one
,,
,,
,,
BLVRB,BLVRB,ortholog_one2one
,,
,,
,,
RPSAP31,,
,,
C16orf95-DT,,
MIR4448,,
CYP2AB1P,,
,,
FBXO31,FBXO31,ortholog_one2one
CNOT3,CNOT3,ortholog_one2one
ABCC5,ABCC5,ortholog_one2one
,,
TACO1,TACO1,ortholog_one2one
,,
MAP1LC3B,,ortholog_many2many
MAP1LC3B,,ortholog_many2many
TBKBP1,TBKBP1,ortholog_one2one
,,
CD3D,CD3D,ortholog_one2one
,,
,,
,,
,MEIOB,ortholog_one2many
CD3G,CD3G,ortholog_one2one
ATXN7L3,ATXN7L3,ortholog_one2one
,,
LINC02175,,
CNTN2,CNTN2,ortholog_one2one
ANKRD36,,
SCML2P2,,
,,
LCMT1-AS1,,
,,
,,
LCMT1,LCMT1,ortholog_one2one
,,
CASP1,CASP1,ortholog_one2one
HEXIM2,HEXIM2,ortholog_one2one
CFLAR,CFLAR,ortholog_one2one
DPP9-AS1,,
SLC16A11,SLC16A11,ortholog_one2one
,,
MIR7-3,mml-mir-7-3,ortholog_one2one
LCMT1-AS2,,
,,
,,
,,
RN7SL557P,,
AQP8,AQP8,ortholog_one2one
LINC01842,,
,,
,,
,,
DCAKD,DCAKD,ortholog_one2one
TEX14BP,,
ZKSCAN2,ZKSCAN2,ortholog_one2one
CLPB,CLPB,ortholog_one2one
,,
ZKSCAN2-DT,,
,,
PKD1L2,,ortholog_one2one
LINC00906,,
ABCC5-AS1,,
,,
,,
EEF1A1P8,,
,,
,,
HTR3D,HTR3D,ortholog_one2one
,,
ZNF45-AS1,,
ZNF567-DT,,
PCBP2-OT1,,
,,
ZNF470-DT,,
MAP3K12,MAP3K12,ortholog_one2one
,,
DVL3,DVL3,ortholog_one2one
FBF1,FBF1,ortholog_one2one
,,
LINC02987,,
TARBP2,TARBP2,ortholog_one2one
,,
,,
,,
LINC01785,,
SLX1B,,
AP2M1,AP2M1,ortholog_one2one
NUDT19-DT,,
SYPL2,SYPL2,ortholog_one2one
LIPE-AS1,,
,,
CCSAP,CCSAP,ortholog_one2one
SLFN12L,SLFN12L,ortholog_one2one
,,
,,
BSG-AS1,,
,,
,,
MIR633,,
,,
TRMT112P3,,
RANBP3-DT,,
,,
,,
,,
,,
RNU6-180P,,
,,
RN7SKP276,,
DNAJB6P8,,
,,
RBMS1,RBMS1,ortholog_one2one
NXPE2,NXPE2,ortholog_one2one
,,
,,
NPIPB10P,,
ACTA1,ACTA1,ortholog_one2one
NXPE1,,
SLC35G6,,ortholog_one2many
,,
ZNF8-DT,,
,,
,,
,,
,,
PCAT19,,
,,
SPECC1,SPECC1,ortholog_one2one
,,
,,
ZFP69,,
ARL2-SNX15,,
EXO5-DT,,
HNRNPA1L3,,
,,
,,
ERVK13-1,,
ZNF684,ZNF684,ortholog_one2one
SNX15,SNX15,ortholog_one2one
ZNF702P,,
,,
,,
,,
RNU6ATAC27P,,ortholog_one2one
SNHG3,,
SNORA73A,SNORA73,ortholog_one2one
ZNF667-AS1,,
SNORA73B,SNORA73,ortholog_one2one
PRDX3P2,,
,,
TRNAU1AP,TRNAU1AP,ortholog_one2one
PKD1,PKD1,ortholog_one2one
TERC,,
Telomerase-vert,,
ACTRT3,ACTRT3,ortholog_one2one
CDK3,CDK3,ortholog_one2one
MIR7-3HG,,
ATF7-NPFF,,
,,
MYNN,MYNN,ortholog_one2one
SAC3D1,SAC3D1,ortholog_one2one
ATF7,ATF7,ortholog_one2one
GPR142,GPR142,ortholog_one2one
NAALADL1,NAALADL1,ortholog_one2one
KSR1,KSR1,ortholog_one2one
SNORD99,SNORD99,ortholog_one2one
SNORA61,SNORA61,ortholog_one2one
SNORA44,,ortholog_one2many
SNORA44,,ortholog_one2many
SNORA16A,SNORA16A,ortholog_one2one
SNORA16A,,
RAB42,RAB42,ortholog_one2one
TAF12-DT,,
,,
RNU11,,
AMY2B,,ortholog_many2many
AMY2B,,ortholog_many2many
BAZ2B,BAZ2B,ortholog_one2one
,,
LRRC34,LRRC34,ortholog_one2one
AMY2A,,ortholog_many2many
AMY2A,,ortholog_many2many
EPN2,EPN2,ortholog_one2one
LINC00665,,
,,
,,
LRRC31,LRRC31,ortholog_one2one
,,
CDK18,CDK18,ortholog_one2one
,,
,,
ATP5MC2,,
KRT18P43,,
SAMD7,SAMD7,ortholog_one2one
LINC01535,,
INSIG2,INSIG2,ortholog_one2one
,,
,,
RASSF9,RASSF9,ortholog_one2one
CDCA5,CDCA5,ortholog_one2one
NTS,NTS,ortholog_one2one
,,
LINC00662,,
,,
,,
THSD7B,THSD7B,ortholog_one2one
,,
,,
,,
,,
MGAT4C,MGAT4C,ortholog_one2one
,,
SEC62,SEC62,ortholog_one2one
ZFPL1,ZFPL1,ortholog_one2one
KCNH7,KCNH7,ortholog_one2one
ZNF451,ZNF451,ortholog_one2one
FGD4,FGD4,ortholog_one2one
SELENOI,,
TMEM262,TMEM262,ortholog_one2one
ZNG1B,,
VPS51,VPS51,ortholog_one2one
SLC35G3,,ortholog_one2many
RUNDC1,RUNDC1,ortholog_one2one
SEC62-AS1,,
GPR160,GPR160,ortholog_one2one
C19orf48,,
