Gene name,Zebrafish gene name,Zebrafish homology type
Gm18391,,
Gm48372,,
Nr2c1,nr2c1,ortholog_one2one
Gm35742,,
Gm47140,,
Zkscan7,,
Gm16279,,
9430038I01Rik,,
Gm25637,,
Aqp3,aqp3a,ortholog_one2many
Aqp3,aqp3b,ortholog_one2many
Gas5,,
Atat1,atat1,ortholog_one2one
Gm56127,,
Gm47145,,
Zfp105,,
Slc6a5,slc6a5,ortholog_one2one
Dpy19l4,,
Gm47146,,
1110059G10Rik,zgc:77056,ortholog_one2one
Limd1,,ortholog_one2many
Limd1,,ortholog_one2many
Gm26122,,
Ndufa12,ndufa12,ortholog_one2one
Dusp2,dusp2,ortholog_one2one
Sacm1l,sacm1lb,ortholog_one2many
Sacm1l,sacm1la,ortholog_one2many
Gm16155,,
Gm4792,,
Gm56324,,
Or6c219,,
Gm22192,,
Pigt,PIGT,ortholog_one2one
Or10u4,,
Or10u3,,
Gm10310,,
Gm43977,,
Gm33035,,
Gm47107,,
Gm24172,,
Gm33263,,
Rhobtb1,RHOBTB1,ortholog_one2one
Gm56205,,
Nol6,nol6,ortholog_one2one
Gm42566,,
Gm42564,,
Gm42565,,
Gm56088,,
Gm26761,,
Vwa3a,,ortholog_one2one
Nxph1,nxph1,ortholog_one2one
Tbx3,tbx3a,ortholog_one2one
Gm35736,,
Gm25632,,
Gm5110,,
Gm18421,,
Slc6a20b,,
Gm2691,,
Mpo,,ortholog_many2many
Iftap,,
Gm43960,,
Gm26058,,
Gm56087,,
Tia1,tia1,ortholog_one2one
Slc6a20a,,
Mrps18b,mrps18b,ortholog_one2one
A930033H14Rik,,
Gm40685,,
Cdk1,cdk1,ortholog_one2one
Klf3,klf3,ortholog_one2one
Gm17120,,
Gm47173,,
Gm47171,,
Gm17200,,
Ccr9,CCR9,ortholog_one2many
Ccr9,ccr9a,ortholog_one2many
Gm12402,,
Gm13610,,
Ube2r2,,
Gm14317,,
Gm11505,,
Gm20693,,
Rgs9,rgs9b,ortholog_one2many
Rgs9,rgs9a,ortholog_one2many
Rag2,rag2,ortholog_one2one
Gm10052,,
Ppp1r10,ppp1r10,ortholog_one2one
Gm47211,,
Lztfl1,lztfl1,ortholog_one2one
Gm12403,,
Gm18636,,
C230096K16Rik,,
Gm56206,,
Gm47537,,
Gm21011,,
Esrp1,esrp1,ortholog_one2one
Tlr1,,
Tle6,,
Rag1,rag1,ortholog_one2one
Gm5737,SDR42E2,ortholog_one2one
Glrx3,glrx3,ortholog_one2one
Wfdc2,,
Tlr6,tlr1,ortholog_one2one
Tbx5,tbx5a,ortholog_one2one
Spint3,,
Traf6,traf6,ortholog_one2one
Gm45397,,
Gm45683,,
Gm45682,,
Gm5650,,
Gm43269,,
Gm25798,,
Gm38554,,
Tcerg1l,TCERG1L,ortholog_one2one
Gm56096,5S_rRNA,ortholog_one2many
Fam114a1,fam114a1,ortholog_one2one
Wfdc6a,spint1a,ortholog_many2many
Wfdc6a,spint1b,ortholog_many2many
Wfdc6a,wfikkn1,ortholog_many2many
Wfdc6a,lrp11,ortholog_many2many
Mir1894,,
Rbx1-ps,,
BC025920,,
Gm8801,,
Sirt6,sirt6,ortholog_one2one
Eppin,spint1a,ortholog_many2many
Eppin,spint1b,ortholog_many2many
Eppin,wfikkn1,ortholog_many2many
Eppin,lrp11,ortholog_many2many
Abcf1,abcf1,ortholog_one2one
Mir574,,
1700096J18Rik,,
Gm43627,,
Tmem156,,
Nipsnap1,nipsnap1,ortholog_one2one
Gm45686,,
4930543N07Rik,,
Wfdc8,spint1a,ortholog_many2many
Wfdc8,spint1b,ortholog_many2many
Wfdc8,wfikkn1,ortholog_many2many
Wfdc8,lrp11,ortholog_many2many
Nell1,,ortholog_one2one
Gm11821,,
Klhl5,klhl5,ortholog_one2one
Gm11822,,
Ubap2,ubap2a,ortholog_one2many
Ubap2,ubap2b,ortholog_one2many
Gm17020,,
Gm17021,,
Cxcr6,,
Gm25512,,
Ankrd24,,ortholog_one2one
Mmp10,mmp23bb,ortholog_many2many
Mmp10,,ortholog_many2many
Mmp10,mmp30,ortholog_many2many
Mmp10,,ortholog_many2many
Mmp10,,ortholog_many2many
Mmp10,hpxa,ortholog_many2many
Astl,,ortholog_one2one
Mmp8,,
Mir6918,,
Tm4sf5,tm4sf5,ortholog_one2one
Lpo,,ortholog_many2many
Mir877,,
Gm32655,,
Gm30808,,
Gm45506,,
Nell1os,,
Prr3,,
Mmp27,,ortholog_many2many
Mmp27,mmp30,ortholog_many2many
Mmp27,,ortholog_many2many
Mmp27,,ortholog_many2many
Mmp27,hpxa,ortholog_many2many
Gm56099,,
Rbm19,rbm19,ortholog_one2one
4933405O20Rik,idh3g,ortholog_one2many
C87436,C5H2orf42,ortholog_one2one
Gm9343,,
Mapk1ip1,,
Gm21032,,
Gm21033,,
Gm21034,,
Gm21035,,
Gm21036,,
Gm21037,,
Gm16478,,
Mmp1a,,ortholog_many2many
Mmp1a,,ortholog_many2many
Mmp1a,mmp13a,ortholog_many2many
Gm45002,,
Gm9354,,
Ppp2r2d,ppp2r2d,ortholog_one2one
4930568E12Rik,,
Gna13,gna13a,ortholog_one2many
Gna13,gna13b,ortholog_one2many
Gm47051,,
Jrkl,,
Gm56991,,
Gm26189,,
5330432J10Rik,,
Gm10778,,ortholog_one2many
Gnl1,gnl1,ortholog_one2one
Phxr4,,
Vmo1,vmo1a,ortholog_one2one
Gm47527,,
Gm17571,,
Gm47089,,
Gm8112,,
Gm22888,,
Zfp433,,ortholog_one2many
Ccdc82,ccdc82,ortholog_one2one
Gm24837,,
Gm12317,,
Virma,VIRMA,ortholog_one2one
9930022D16Rik,,
Gm8249,,
Gm47529,,
Gltpd2,,ortholog_many2many
Gltpd2,gltpd2b,ortholog_many2many
Gltpd2,cptp,ortholog_many2many
Gm5173,,
Gm3055,,
Wfdc6b,spint1a,ortholog_many2many
Wfdc6b,spint1b,ortholog_many2many
Wfdc6b,wfikkn1,ortholog_many2many
Wfdc6b,lrp11,ortholog_many2many
Gm4767,,ortholog_one2many
Gm8264,,
Gm8137,,
Gm32687,,ortholog_one2many
Psmb6,psmb6,ortholog_one2one
Gm8274,,
Gm47539,,
Gm8153,,
Zfp781,,
Gm24473,,
Adra2b,adra2b,ortholog_one2one
Gm47546,,
Gm8158,,
Gm8290,,
Gm46194,,
Gm48768,,
Poc1b,,
Wfdc16,,
Gramd1a,,ortholog_one2one
Ip6k2,ip6k2b,ortholog_one2many
Ip6k2,ip6k2a,ortholog_one2many
Gm11456,,
Gm40193,,
Wfdc9,,
Gm10418,,
Amz2,AMZ2,ortholog_one2one
Gm20508,,
A930015D03Rik,,
Wfdc10,,
Wfdc11,,
H2-T24,mhc1lia,ortholog_many2many
H2-T24,,ortholog_many2many
Gm10390,,
Wfdc13,,
Gm42655,,
Gm56103,,
Gm23034,,
Spint4,spint1a,ortholog_many2many
Spint4,spint1b,ortholog_many2many
Spint4,wfikkn1,ortholog_many2many
Spint4,si:dkeyp-73b11.8,ortholog_many2many
Spint4,wu:fb59d01,ortholog_many2many
Spint4,lrp11,ortholog_many2many
Gm42654,,
H2-T23,mhc1lia,ortholog_many2many
H2-T23,,ortholog_many2many
Nckipsd,NCKIPSD,ortholog_one2one
Lhx5,,
Spint5,,
Mks1,mks1,ortholog_one2one
A430078I02Rik,,
Pomt1,pomt1,ortholog_one2one
Sdsl,sdsl,ortholog_one2one
Gm43936,,
Gm28720,,
Gm28719,,
Pcbp1,,
Gm56098,,
Gm44369,,
Asprv1,,
Gm37714,,
Celsr3,CELSR3,ortholog_one2one
Mxd1,,ortholog_one2one
Galnt4,poc1bl,ortholog_one2one
H2-T22,mhc1lia,ortholog_many2many
H2-T22,,ortholog_many2many
Gm16239,,
Phxr2,,
Grm1,GRM1,ortholog_one2many
Grm1,GRM1,ortholog_one2many
Gm23090,,
Gm12401,,
Dcaf12,dcaf12,ortholog_one2one
Gm44292,,
Snrnp27,,
Gm15642,,
Mapre3,mapre3b,ortholog_one2many
Mapre3,mapre3a,ortholog_one2many
Epx,mpx,ortholog_one2one
Gm11831,,
Gm56210,,
Gm26049,,
Gm26084,,
Rad54b,RAD54B,ortholog_one2one
Gm44214,,
Or4d2b,,
Gmcl1,gmcl1,ortholog_one2one
Slc16a6,slc16a6a,ortholog_one2many
Slc16a6,SLC16A6,ortholog_one2many
Slc16a6,slc16a6b,ortholog_one2many
Sds,,
Fsbp,FSBP,ortholog_one2one
Gm48400,,
4930567K20Rik,,
Gm11833,,
Ubap1,ubap1,ortholog_one2one
Gm48406,,
Gm6034,,
Gm56134,,
Tmem89,,
,,
Oprm1,oprm1,ortholog_one2one
Rpp21,rpp21,ortholog_one2one
Uqcrc1,uqcrc1,ortholog_one2one
Or4d2,,
Gm56311,,
Gpat2,gpat2,ortholog_one2one
Thoc5,thoc5,ortholog_one2one
Trim39,,
Gm44036,,
Anxa4,anxa4,ortholog_one2one
Gm15690,,
Plbd2,plbd2,ortholog_one2one
Gem,gem,ortholog_one2one
Cdh17,cdh17,ortholog_one2one
Gm37284,,
Slc26a6,,ortholog_one2many
Slc26a6,,ortholog_one2many
Slc26a6,slc26a6l,ortholog_one2many
Slc26a6,,ortholog_one2many
H2-M10.2,mhc1lia,ortholog_many2many
H2-M10.2,,ortholog_many2many
Eef2k,eef2k,ortholog_one2one
H2-M10.1,mhc1lia,ortholog_many2many
H2-M10.1,,ortholog_many2many
Wfdc3,,
Gm47182,,
Gm47183,,
Gm47185,,
Ppp2r3d,,ortholog_one2one
Zfp414,znf414,ortholog_one2one
Fahd2a,,
Gm56212,,
Gm56213,,
4930433N12Rik,,
Pdp1,pdp1,ortholog_one2one
Wdr19,WDR19,ortholog_one2one
Gm7344,,
Gm31138,,
Or2n2-ps1,,
Gm56139,,
Alkbh8,ALKBH8,ortholog_one2one
Or4d1,,
Kif24,,
Gm11504,,
Uck1,uck1,ortholog_one2one
Gm11507,,
AA413626,,
Nefh,,
Gm20507,,
Pram1,,
Dynll2,dynll2b,ortholog_one2many
Dynll2,dynll2a,ortholog_one2many
Arsg,arsg,ortholog_one2many
Arsg,,ortholog_one2many
Hnrnpm,hnrnpm,ortholog_one2one
Prr5l,,ortholog_one2many
Prr5l,,ortholog_one2many
2610306M01Rik,,
Gm44153,,
Gm44152,,
Aup1,aup1,ortholog_one2one
Gm11840,,
Gm11842,,
Nudt2,nudt2,ortholog_one2one
Myorg,MYORG,ortholog_one2many
Myorg,MYORG,ortholog_one2many
1110017D15Rik,,
Gm22378,,
Pld2,PLD2,ortholog_one2one
Gm24918,,
Gm23275,,
Cwf19l2,cwf19l2,ortholog_one2many
Cwf19l2,,ortholog_one2many
G630030J09Rik,,
Gm15774,,
Gm45047,,
Gm9569,,
Ano5,ano5b,ortholog_one2many
Ano5,ANO5,ortholog_one2many
Tmem67,TMEM67,ortholog_one2one
Garin1b,,
Gm13611,,
Dnttip1,DNTTIP1,ortholog_one2one
Gm5362,,
Gucy1a2,GUCY1A2,ortholog_one2one
Gm5363,,
Gm45860,,
Gm56141,,
Aasdhppt,aasdhppt,ortholog_one2one
Gm17172,,
Calu,calub,ortholog_one2one
Gm13905,,
Gm11457,,
Fras1,,
Kbtbd3,KBTBD3,ortholog_one2one
Gm56329,,
Commd9,commd9,ortholog_one2one
Gm56142,,
Msantd4,MSANTD4,ortholog_one2one
Srsf1,srsf1b,ortholog_one2many
Srsf1,srsf1a,ortholog_one2many
Gria4,gria4b,ortholog_one2one
Ube2c,ube2c,ortholog_one2one
Marchf2,marchf2,ortholog_one2one
Gm37292,,
Scgb1b1-ps,,
Scgb2b1,,
Scgb2b2,,
Scgb1b2,,
Gm15892,,
Fam219aos,,
Scgb2b3,,
Kcnip3,kcnip3b,ortholog_one2one
Rbm12b2,rbm12ba,ortholog_many2many
Rbm12b2,rbm12bb,ortholog_many2many
Vezf1,vezf1b,ortholog_one2many
Vezf1,VEZF1,ortholog_one2many
Slc17a6,slc17a6b,ortholog_one2many
Slc17a6,slc17a6a,ortholog_one2many
Gm11839,,
Gm11841,,
Gm11843,,
Rbm12b1,rbm12ba,ortholog_many2many
Rbm12b1,rbm12bb,ortholog_many2many
Opn1sw,opn1sw1,ortholog_one2one
Cuedc1,cuedc1b,ortholog_one2many
Cuedc1,cuedc1a,ortholog_one2many
Fam219a,fam219ab,ortholog_one2many
Fam219a,fam219aa,ortholog_one2many
Gm45072,,
Gm42402,,
Scgb1b3,,
Gm7336,,
Gm29296,,
Gm45001,,
Scgb2b4-ps,,
Gm56107,,
Gm56108,,
Gm45235,,
Fancf,fancf,ortholog_one2one
Flnc,FLNC,ortholog_one2many
Flnc,FLNC,ortholog_one2many
Scgb1b4-ps,,
Scgb1b28-ps,,
Gm29492,,
Scgb2b5-ps,,
Scgb1b5-ps,,
Scgb2b28-ps,,
Rpl23a-ps8,,
Scgb2b6,,
Scgb1b6-ps,,
Gm4373,,
Gm55921,,
Rab11b,rab11ba,ortholog_one2one
Rpl23a-ps9,,
Scgb2b7,,
Tnnc2,tnnc2.2,ortholog_one2many
Tnnc2,TNNC2,ortholog_one2many
Scgb1b7,,
Gm11847,,
Gm11846,,
Gm9114,,
Gm56143,,
Gm12404,,
Gm7390,,
Gm29627,,
Ap1b1,ap1b1,ortholog_one2one
Gm24896,,ortholog_many2many
Gm24896,,ortholog_many2many
Scgb2b8-ps,,
Gm56334,,
Casp1,casp20,ortholog_many2many
Casp1,,ortholog_many2many
Casp1,,ortholog_many2many
Casp1,casp8,ortholog_many2many
Gm37985,,
Scgb1b8-ps,,
Ldlrad3,,
Gm6669,,
Gm56217,,
Triqk,triqk,ortholog_one2one
Gm9120,,
Gm21673,,
Scgb2b9-ps,,
Gas2,GAS2,ortholog_one2many
Gas2,GAS2,ortholog_one2many
Gm42604,,
Anxa3,anxa3b,ortholog_one2many
Anxa3,anxa3a,ortholog_one2many
Gm11820,,
Ipcef1,,
Gm56218,,
Dnai1,DNAI1,ortholog_one2many
Dnai1,dnai1.2,ortholog_one2many
Casp4,caspb,ortholog_one2many
Casp4,caspbl,ortholog_one2many
Casp4,caspa,ortholog_one2many
Casp4,casp23,ortholog_one2many
Gm52974,,
Gm13920,,
Gm13921,,
Gm13866,,
Snx21,snx21,ortholog_one2one
Gm17251,,
Angptl4,angptl4,ortholog_one2one
Casp12,,ortholog_many2many
Casp12,,ortholog_many2many
Casp12,casp8,ortholog_many2many
Swi5,swi5,ortholog_one2one
Gm11819,,
Gm11826,,
Scgb1b9-ps,,
Gm11825,,
Gm5329,,
Gm56220,,
Enho,,
Scgb2b29-ps,,
Gm9127,,
Gm29262,,
Gm29263,,
Gm12406,,
Svip,,
Gm12405,,
Gm42603,,
1700016F12Rik,,
Gm33100,,
Runx1t1,runx1t1,ortholog_one2one
Gm42602,,
Gm24623,,
Gm43147,,
Gm43148,,
Gm43144,,
Gm9484,,
Slc8b1,,ortholog_one2one
4931413I07Rik,,
Scgb2b10,,
Scgb1b10,,
Kank3,,
Rpl23a-ps10,,
Scgb2b30,,
1700015G11Rik,,
Gm15536,,
Cdc34,,
Gm9135,,
Gm9357,,
Gm28256,,
Gm56351,,
Gm28257,,
Gm44683,,
Gm48506,,
Gm20074,,
Trim44,trim44,ortholog_one2one
Scgb2b11,,
Gm6015,,
Gm48640,,
Gm9662,,
Gm6181,,
Pdgfd,PDGFD,ortholog_one2one
Gm22444,,
Scgb1b11,,
Mir6238,,
Gm44682,,
Gm56353,,
Scgb2b12,,
Gm56354,,
Gm5776,,
Scgb1b12,,
Gm13868,,
Fjx1,FJX1,ortholog_one2one
Gm9142,,
Gm6290,,
Acot8,acot8,ortholog_one2one
Gm28862,,
Gm56314,,
Gm24958,,
Gm11823,,
Rpl23a-ps11,,
Wipi1,wipi1,ortholog_one2one
Gm24068,,
Scgb1b29,,
Gm11824,,
1700120G11Rik,,
Gm24908,,
Gm9146,,
Gm11836,,
Gm5116,,
Cntfr,cntfr,ortholog_one2one
Gzmm,,
Ddi1,ddi2,ortholog_one2one
Luzp2,luzp2,ortholog_one2one
Rps28,rps28,ortholog_one2one
Gm21089,,
Gm48674,,
Gm23097,,
Gm48675,,
Dync2h1,DYNC2H1,ortholog_one2one
Gm25794,,
Bsg,bsg,ortholog_one2one
Gm44895,,
Gm44897,,
Scgb2b13-ps,,
Gm44896,,
Gm44894,,
Zswim3,,
4833421K07Rik,,
Scgb1b13-ps,,
Gm5327,,
Gm17838,,
Pamr1,PAMR1,ortholog_one2many
Pamr1,PAMR1,ortholog_one2many
Gm24116,,
Gm9149,,
Gm44898,,
Gm21135,,
Gm9367,,
Gm44615,,
Scgb2b14-ps,,
Ndufa7,ndufa7,ortholog_one2one
Gm26482,,
Scgb1b14-ps,,
Gm56355,,
Gm5058,,
Gm29429,,
Scgb2b31-ps,,
Gm4398,,
Gm29432,,
Gm28408,,
Scgb2b15,,
Zswim1,,
Scgb1b15,,
Scgb2b16-ps,,
Mrps23,mrps23,ortholog_one2one
Scgb1b16-ps,,
Gm56356,,
Gm9156,,
Gm28409,,
Spata25,,
Scgb2b32-ps,,
Gm4405,,
Hcn2,,ortholog_one2many
Hcn2,HCN2,ortholog_one2many
Gm28383,,
Bmp2k,bmp2k,ortholog_one2one
Gm28384,,
Cd320,,
Scgb2b17,,
Slc26a7,,
Neurl2,neurl2,ortholog_one2one
Scgb1b17,,
Ccdc136,,ortholog_one2many
Ccdc136,,ortholog_one2many
Gm28992,,
Rpl23a-ps7,,
Prom2,,ortholog_one2one
Siglech,,
Polrmt,POLRMT,ortholog_one2one
Ccdc182,,
Gm11509,,
Prkar1a,prkar1ab,ortholog_one2many
Prkar1a,prkar1aa,ortholog_one2many
Gm4134,,
Lrrc69,,
Smim40-ps,,
Kifc1,kifc1,ortholog_one2many
Gm43145,,
Paqr3,paqr3a,ortholog_one2many
Paqr3,paqr3b,ortholog_one2many
Gas2l1,,ortholog_one2one
Gm11838,,
Necab1,necab1,ortholog_one2one
Scgb2b33,,
Gm9162,,
Gm28559,,
Gm6003,,
Scgb2b18,,
Scgb1b18,,
Polr3e,polr3e,ortholog_one2one
Gm11845,,
Tpcn1,TPCN1,ortholog_one2one
Tmem64,tmem64,ortholog_one2one
Gm24317,,
Gm11856,,
Gm11859,,
Gm11857,,
Gm11858,,
Rasl10a,,
Gm11855,,
Mettl18,mettl18,ortholog_one2one
Il11ra1,ghrb,ortholog_many2many
Il11ra1,ghra,ortholog_many2many
Il11ra1,,ortholog_many2many
Il11ra1,il6r,ortholog_many2many
Fam20a,fam20a,ortholog_one2many
Fam20a,,ortholog_one2many
Gm57120,,
Gm37119,,
Sele,selp,ortholog_one2one
Mir6967-2,,
Smim40,,
BC051226,,
Gm19412,,
H2-K2,,
Gm11684,,
Gm14229,,
1700012B07Rik,,
Zmynd19,zmynd19,ortholog_one2one
Sell,,
Gm50335,,
Gm36684,,
Gpr31c,,
Tcp10c,,
Fgf22,fgf22,ortholog_one2one
Vhl,vhl,ortholog_one2one
Gm33609,,
Rnf126,rnf126,ortholog_one2one
Gm11683,,
Gm2861,,
1700023C21Rik,,
Gm5560,,
Gm33969,,
2510016D11Rik,,
Msi2,msi2a,ortholog_one2many
Msi2,msi2b,ortholog_one2many
1700015O11Rik,,
Naa11,,
Irak2,,
Zfp661,,
4930467D21Rik,,
Gk2,GK3,ortholog_one2many
Iqcd,IQCD,ortholog_one2one
Fstl3,fstl3,ortholog_one2one
Selp,,ortholog_one2one
Gm19283,,
Gm49934,,
Gm8597,,
Gm25730,,
Rnu6,,
Prss57,,
2700054A10Rik,,
Antxr2,antxr2a,ortholog_one2many
Antxr2,antxr2b,ortholog_one2many
Gm49936,,
Gm16050,,
Frzb,frzb,ortholog_many2many
Gm8603,,
Smok4a,,
Smok4a,,
Gm26375,,
Gm24867,,
Gm16046,,
Palm,palm1b,ortholog_one2many
Palm,palm1a,ortholog_one2many
Tcte2,,
Gm16587,,
Gm16548,,
Gm13687,,
Gm1627,,
Bmncr,,
Dph7,dph7,ortholog_one2one
Gm18970,,
Fmod,FMOD,ortholog_one2many
Fmod,fmoda,ortholog_one2many
Afdn,AFDN,ortholog_one2one
Gm56223,,
Calb1,CALB1,ortholog_one2one
Gm19497,,
Gm57140,,
Gm31974,,
Gm38140,,
Gm8618,,
Chit1,chia.1,ortholog_one2one
Mir378b,,
Gm11510,,
Gm11493,,
Akap1,akap1b,ortholog_one2one
Rita1,,
Gm26148,,
Scgb2b19,,
Decr1,decr1,ortholog_one2one
Scgb1b19,,
Gm9167,,
Scgb2b20,,
Chil1,,
Scgb1b20,,
Mrps5,mrps5,ortholog_one2one
Gm5732,,
Mir6400,,
Bmp3,bmp3,ortholog_one2one
Gm28794,,
Nbn,nbn,ortholog_one2one
Gm48495,,
Gm5731,,
Misp,,
Cdr2,CDR2,ortholog_one2many
Cdr2,,ortholog_one2many
Ddx54,ddx54,ortholog_one2one
Scgb1b34-ps,,
Abca7,ABCA7,ortholog_one2one
Scgb2b21,,
Gm43964,,
Gm12770,,
Gm43963,,
Gm12771,,
Gm43912,,
Scgb2b22-ps,,
Gm11869,,
Mir7042,,
Gm26982,,
Osgin2,OSGIN2,ortholog_one2one
Inpp5a,,
Ghrl,,
Abca8b,abca5,ortholog_many2many
Gm11870,,
Gm11874,,
Ripk2,ripk2,ortholog_one2many
Ripk2,,ortholog_one2many
Mrpl41,mrpl41,ortholog_one2one
Slc1a2,slc1a2b,ortholog_one2many
Slc1a2,slc1a2a,ortholog_one2many
Mybph,mybpha,ortholog_one2many
Mybph,mybphb,ortholog_one2many
Gm44033,,
Gm44053,,
Sec13,sec13,ortholog_one2one
Gm56226,,
Gm11865,,
Gm37355,,
Gm11864,,
Gm11861,,
Gm24978,,
Gm37065,,
Gm11862,,
Gm23975,,
Gm11848,,
Gm11850,,
Gm11849,,
Atp2b2,,ortholog_many2many
Atp2b2,atp1a3a,ortholog_many2many
Atp2b2,atp1a3b,ortholog_many2many
Atp2b2,atp2b2,ortholog_many2many
Gm56227,,
Gm11851,,
Nhlh1,,
Mmp16,MMP16,ortholog_one2many
Mmp16,,ortholog_one2many
Ncstn,,ortholog_one2one
Gm43579,,
Cfap73,CFAP73,ortholog_one2one
Gm42657,,
Gm15749,,
Rfc1,rfc1,ortholog_one2one
Scgb1b22-ps,,
Scgb1b23-ps,,
Mfsd13b,,
Gm12763,,
Gm9234,,
Gm25924,,
Rpl23a-ps12,,
Nkx6-2,nkx6.2,ortholog_one2one
Gm9905,,
Scgb2b24,,
Copa,copa,ortholog_one2one
Scgb1b24,,
Gm12782,,
Slc7a13,si:dkeyp-120h9.1,ortholog_many2many
Slc7a13,zgc:175280,ortholog_many2many
Slc7a13,slc7a2,ortholog_many2many
Slc7a13,,ortholog_many2many
Slc7a13,,ortholog_many2many
Gm28614,,
Gm56357,,
Gm12768,,
Scgb2b25-ps,,
Scgb1b25-ps,,
Gm12757,,
Mettl9,mettl9,ortholog_one2one
Atp6v0d2,,
Arhgap45,,ortholog_one2many
Arhgap45,ARHGAP45,ortholog_one2many
Arhgap45,ARHGAP45,ortholog_one2many
Ewsr1,ewsr1a,ortholog_one2many
Ewsr1,ewsr1b,ortholog_one2many
Ewsr1,,ortholog_one2many
4930480G23Rik,,
Ttpa,ttpa,ortholog_one2one
Gm28615,,
Gm12765,,
Dcun1d5,dcun1d5,ortholog_one2one
Gm45137,,
Scgb2b26,,
Mal,mala.1,ortholog_one2many
Mal,mala.2,ortholog_one2many
Mal,malb,ortholog_one2many
Scgb1b26-ps,,
Gm27991,,ortholog_one2many
Gm28184,,
Gm3355,,
Gm44901,,
Gm49121,,
Gm12773,,
2210406H18Rik,,
Gm12755,,
Gm7168,,
Scgb2b27,,
Gm47741,,
Gm7356,,
Mmp13,mmp30,ortholog_many2many
Gm7358,,
4930488N24Rik,,
Gm13872,,
Gm49903,,
Gm34426,,
Dact2,dact2,ortholog_one2one
Igsf6,,ortholog_one2one
Ctsa,ctsa,ortholog_one2one
Ggh,GGH,ortholog_one2one
Gm34510,,
Gm34567,,
Scgb1b27,,
Mmp12,mmp23bb,ortholog_many2many
Mmp12,,ortholog_many2many
Mmp12,mmp30,ortholog_many2many
Mmp12,,ortholog_many2many
Mmp12,,ortholog_many2many
Mmp12,hpxa,ortholog_many2many
H2-M9,mhc1lia,ortholog_many2many
H2-M9,,ortholog_many2many
Gm12760,,
Gm12779,,
Scgb1b30,,
Wtip,wtip,ortholog_one2one
Gm17081,,
Gm10599,,
Gm50470,,
Nkain3,,
Rpl9-ps5,,
H2-M1,mhc1lia,ortholog_many2many
H2-M1,,ortholog_many2many
Gm8877,,
Gm38164,,
Gm37756,,
Pex19,pex19,ortholog_one2one
Gm20549,,
Ccl21b,,
Gm20523,,
Gm20525,,
Gm20526,,
Gm4271,,
Gm11872,,
Gm20401,,
Cfap46,,
Gm8878,,
Gm50471,,
H2-M10.5,mhc1lia,ortholog_many2many
H2-M10.5,,ortholog_many2many
Gm11873,,
Gm21980,,
Gm11871,,
Gm21953,,
Gm11875,,
Gm11876,,
Fam205a3,,
H2-M10.6,mhc1lia,ortholog_many2many
H2-M10.6,,ortholog_many2many
Gm21586,,
Polr1has,,
Prdm13,prdm13,ortholog_one2one
Gm5497,,
Gm49862,,
Gm7253,,
Gm9300,,
Epcam,epcam,ortholog_one2many
Gm10171,,
Dcaf8,DCAF8,ortholog_one2many
Gm3883,,
Gm53189,,
Fam205a2,,
Gm52989,,
Gm10591,,
Msh2,msh2,ortholog_one2one
Gm44167,,
Gm15082,,
Gm15083,,
Gm43911,,
Gm2564,,
Gm43932,,
Gm8132,,
Ccnc,ccnc,ortholog_one2one
Igkv4-69,,
Igkv4-68,,
Igkv12-67,,
Rprl1,,
Rprl1,,
Igkv12-66,,
Igkv4-65,,
Igkv13-64,,
Hoxa13,,
Gm13853,,
Lrguk,LRGUK,ortholog_one2one
4930556N13Rik,,
Gm23507,,
Scpep1os,,
Gm11697,,
Scpep1,scpep1,ortholog_one2one
Pltp,pltp,ortholog_one2one
Elobl,,
Mmp1b,,ortholog_many2many
Mmp1b,,ortholog_many2many
Mmp1b,mmp13a,ortholog_many2many
Tubgcp5,tubgcp5,ortholog_one2one
Polr2e,POLR2E,ortholog_one2many
Polr2e,polr2eb,ortholog_one2many
Coil,coil,ortholog_one2one
Kcnk12,KCNK12,ortholog_one2one
Gm50039,,
Rpl36-ps4,,
Gm50040,,
Gm50041,,
Msh6,msh6,ortholog_one2one
Mmp3,mmp23bb,ortholog_many2many
Mmp3,,ortholog_many2many
Mmp3,mmp30,ortholog_many2many
Mmp3,,ortholog_many2many
Mmp3,,ortholog_many2many
Mmp3,hpxa,ortholog_many2many
Gm43628,,
Klb,,ortholog_one2one
2210409E12Rik,,
Pea15a,PEA15,ortholog_one2one
Rhbdd3,rhbdd3,ortholog_one2one
Gm13856,,
Gm18139,,
Gm25102,,
Gm17920,,
Slc35b4,slc35b4,ortholog_one2one
Rpl7a-ps5,,
Gm50044,,
Prkg2,prkg2,ortholog_one2one
Gm22658,,
Slc8a1,slc8a1a,ortholog_one2one
Vstm5,,
Gpx4,gpx4b,ortholog_one2one
Med17,med17,ortholog_one2one
Casq1,casq1b,ortholog_one2many
Casq1,casq1a,ortholog_one2many
Unc13b,UNC13B,ortholog_one2one
Rpl31-ps25,,
Gm56912,,
4931406C07Rik,C5H11orf54,ortholog_one2one
Gm41604,,
Ptprs,PTPRS,ortholog_one2many
Ptprs,PTPRS,ortholog_one2many
Gm17224,,
Vangl2,vangl2,ortholog_one2one
Nckap1,nckap1,ortholog_one2one
Sbno2,SBNO2,ortholog_one2many
Sbno2,sbno2a,ortholog_one2many
Gm3470,,
Gm13855,,
Gm43251,,
Akr1b3,akr1b1.1,ortholog_one2many
Akr1b3,akr1b1.2,ortholog_one2many
