Gene name,Zebrafish gene name,Zebrafish homology type
phf8,phf8,ortholog_one2one
gngt1,gngt1,ortholog_one2one
acbd7,acbd7,ortholog_one2one
lepr,lepr,ortholog_one2one
rerg,pgs1,ortholog_one2one
cyld,cylda,ortholog_one2one
,lgals3a,ortholog_one2one
olig3,olig3,ortholog_one2one
casp9,casp9,ortholog_one2one
eif3l,eif3s6ip,ortholog_one2one
atxn10,atxn10,ortholog_one2one
haus5,haus5,ortholog_one2one
smarcd3,smarcd3a,ortholog_one2many
smarcd3,smarcd3b,ortholog_one2many
polg2,polg2,ortholog_one2one
khdc4,khdc4,ortholog_one2one
tanc1,tanc1b,ortholog_one2many
tanc1,tanc1a,ortholog_one2many
,ctss2.1,ortholog_many2many
,ctss2.2,ortholog_many2many
elp3,elp3,ortholog_one2one
limd2,LIMD2,ortholog_one2one
anxa2,anxa2b,ortholog_one2many
anxa2,anxa2a,ortholog_one2many
slf2,slf2,ortholog_one2one
sgf29,pusl1,ortholog_one2one
mgc147631,zgc:85777,ortholog_one2one
,nkx2.1,ortholog_one2one
ism2,ism2a,ortholog_one2many
ism2,ism2b,ortholog_one2many
rpap1,rpap1,ortholog_one2one
bcl7b,bcl7bb,ortholog_one2many
bcl7b,bcl7ba,ortholog_one2many
ssu72,ssu72,ortholog_one2one
mgc147475,zgc:91999,ortholog_one2many
mgc147475,si:ch211-51c14.1,ortholog_one2many
pin4,pin4,ortholog_one2one
psmc6,psmc6,ortholog_one2one
ndufv2,ndufv2,ortholog_one2one
olah,olah,ortholog_one2one
KCNK3,kcnk3a,ortholog_one2one
rpp30,rpp30,ortholog_one2one
leprot,CABZ01044235.1,ortholog_one2one
ercc6,ercc6,ortholog_one2one
rfx5,rfx5,ortholog_one2one
urb2,urb2,ortholog_one2one
prr12,prr12b,ortholog_one2many
prr12,prr12a,ortholog_one2many
fancf,fancf,ortholog_one2one
sfrp1,sfrp1a,ortholog_one2many
sfrp1,sfrp1b,ortholog_one2many
bbs1,bbs1,ortholog_one2one
,gjd1a,ortholog_one2one
cln3,cln3,ortholog_one2one
wdhd1,wdhd1,ortholog_one2one
tmem240,tmem240b,ortholog_one2many
tmem240,tmem240a,ortholog_one2many
gpt,,ortholog_one2many
gpt,gpt2l,ortholog_one2many
mtbp,mtbp,ortholog_one2one
cab39,cab39,ortholog_one2one
wac,waca,ortholog_one2many
wac,wacb,ortholog_one2many
tbl2,tbl2,ortholog_one2one
ercc6l,ercc6l,ortholog_one2one
polh,polh,ortholog_one2one
pls3,pls3,ortholog_one2one
lrp2,lrp2a,ortholog_one2one
bet1,bet1,ortholog_one2one
phka1,phka1b,ortholog_one2many
phka1,hdac8,ortholog_one2many
casq1,casq1b,ortholog_one2many
casq1,casq1a,ortholog_one2many
gpd2,gpd2,ortholog_one2one
map3k3,map3k3,ortholog_one2one
chek1,chek1,ortholog_one2one
cyp2a6.7,cyp2y3,ortholog_many2many
sdhd,sdhdb,ortholog_one2many
sdhd,sdhda,ortholog_one2many
endog,endog,ortholog_one2one
traf7,traf7,ortholog_one2one
sptlc2,sptlc2a,ortholog_one2many
sptlc2,sptlc2b,ortholog_one2many
,ITLN1,ortholog_many2many
,si:ch211-194p6.7,ortholog_many2many
tsc22d3,TSC22D3,ortholog_one2one
lrfn3,si:cabz01090165.1,ortholog_one2one
mlf2,mlf2,ortholog_one2one
fn3k,fn3krp,ortholog_one2one
galr1,galr1a,ortholog_one2one
ltk,ltk,ortholog_one2one
med25,med25,ortholog_one2one
arl2bp,arl2bp,ortholog_one2one
sema4g,sema4gb,ortholog_one2many
sema4g,sema4ga,ortholog_one2many
med10,med10,ortholog_one2one
dnajc6,dnajc6,ortholog_one2one
col1a2,col1a2,ortholog_one2one
itgae,itgae.2,ortholog_one2many
itgae,itgae.1,ortholog_one2many
taf5l,taf5l,ortholog_one2one
abcb7,abcb7,ortholog_one2one
timm8b,timm8b,ortholog_one2one
dscc1,dscc1,ortholog_one2one
ctrc,ela2l,ortholog_one2many
ctrc,ela2,ortholog_one2many
atf7ip2,atf7ip2,ortholog_one2one
pea15,pea15,ortholog_one2one
mrpl24,mrpl24,ortholog_one2one
ube2ql1,ube2ql1,ortholog_one2one
clu,clu,ortholog_one2one
smc1a,smc1a,ortholog_one2many
smc1a,smc1al,ortholog_one2many
cdh22,cdh22,ortholog_one2one
ankrd1,ankrd1b,ortholog_one2many
ankrd1,ankrd1a,ortholog_one2many
ubap2l,ubap2l,ortholog_one2one
orc5,orc5,ortholog_one2one
XB5896631 [provisional],gkup,ortholog_one2one
cyth2,cyth1a,ortholog_one2many
cyth2,cyth1b,ortholog_one2many
dapl1,dap1b,ortholog_one2many
ski,skia,ortholog_one2one
b3gat1,b3gat1a,ortholog_one2many
b3gat1,B3GAT1,ortholog_one2many
cyp2a6.10,cyp2y3,ortholog_many2many
,nek12,ortholog_one2one
acap3,acap3a,ortholog_one2many
acap3,acap3b,ortholog_one2many
cxcl12,cxcl12b,ortholog_one2many
cxcl12,cxcl12a,ortholog_one2many
arnt,arnt,ortholog_one2one
capn9,capn9,ortholog_one2one
mob2.2,si:dkey-266m15.5,ortholog_one2one
rspry1,rspry1,ortholog_one2one
snap23,snap23.2,ortholog_one2many
snap23,snap23.1,ortholog_one2many
,prom2,ortholog_one2one
fam135b,FAM135B,ortholog_one2one
deptor,deptor,ortholog_one2one
mrps10,mrps10,ortholog_one2one
gad1.1,gad1a,ortholog_one2many
gad1.1,gad1b,ortholog_one2many
itga2b.1,itga2b,ortholog_one2one
nmt2,nmt2,ortholog_one2one
ice2,ice2,ortholog_one2one
zfyve27,zfyve27,ortholog_one2one
scai,scai,ortholog_one2one
acot2,acot21,ortholog_many2many
acot2,acot22,ortholog_many2many
acot2,acot20,ortholog_many2many
fgfr2,fgfr2,ortholog_one2one
ALKBH1,alkbh1,ortholog_one2one
myb,myb,ortholog_one2one
emp2,emp2,ortholog_one2one
glb1l2,si:dkey-224e22.2,ortholog_one2many
glb1l2,b3gat1b,ortholog_one2many
taco1,taco1,ortholog_one2many
cox6c,cox6c,ortholog_one2one
tshz1,tshz1,ortholog_one2one
xpo5,XPO5,ortholog_many2many
xpo5,CABZ01087629.1,ortholog_many2many
bptf,bptf,ortholog_one2one
dcaf8,dcaf8,ortholog_one2one
trpv2,trpv1,ortholog_one2one
slirp,slirp,ortholog_one2one
pkp4,pkp4,ortholog_one2one
btnl8,zgc:123297,ortholog_many2many
btnl8,CABZ01059909.1,ortholog_many2many
btnl8,zgc:162154,ortholog_many2many
btnl8,AL935044.2,ortholog_many2many
btnl8,si:dkey-208m12.2,ortholog_many2many
pcbd1,pcbd1,ortholog_one2one
mrpl43,mrpl43,ortholog_one2one
heatr4,si:dkey-13p1.3,ortholog_one2one
nsun2,nsun2,ortholog_one2one
pcgf5,pcgf5b,ortholog_one2one
,lrrc30a,ortholog_one2one
wnt7c,wnt7ba,ortholog_one2one
psmc1,psmc1a,ortholog_one2many
psmc1,psmc1b,ortholog_one2many
psme3ip1,psme3ip1,ortholog_one2one
tmem72,tmem72,ortholog_one2one
f9,f9b,ortholog_one2one
acad8,acad8,ortholog_one2one
dpp3,dpp3,ortholog_one2one
nubp1,nubp1,ortholog_one2many
LPAR5,lpar5b,ortholog_one2many
LPAR5,lpar5a,ortholog_one2many
sox3,sox3,ortholog_one2one
strada,strada,ortholog_one2one
ppp6c,ppp6c,ortholog_one2one
cyp2a6.9,cyp2y3,ortholog_many2many
cenpv,cenpv,ortholog_one2one
haus2,si:dkey-170l10.1,ortholog_one2one
zfpm1,zfpm1,ortholog_one2one
SORCS1,LO017711.1,ortholog_one2one
XB5957220 [provisional],rdh1,ortholog_one2one
snx6,snx6,ortholog_one2one
kcmf1,kcmf1,ortholog_one2one
sgpl1,sgpl1,ortholog_one2one
ak4,ak4,ortholog_one2one
gcfc2,gcfc2,ortholog_one2one
,pparaa,ortholog_many2many
,pparab,ortholog_many2many
pigl,pigl,ortholog_one2one
agtr2,agtr2,ortholog_one2one
tekt4,tekt4,ortholog_one2one
btbd17,btbd17b,ortholog_one2many
btbd17,btbd17a,ortholog_one2many
kcnk9,kcnk9,ortholog_one2one
casd1,casd1,ortholog_one2one
srf,srfa,ortholog_one2many
srf,srfb,ortholog_one2many
mcf2,mcf2b,ortholog_one2many
mcf2,mcf2a,ortholog_one2many
pnkp,pnkp,ortholog_one2one
myof.1,myof,ortholog_many2many
myof.1,myofl,ortholog_many2many
nop53,nop53,ortholog_one2one
syp,hsd17b10,ortholog_one2one
vps13b,CABZ01111454.1,ortholog_one2one
slitrk4,slitrk4,ortholog_one2one
socs4,socs4,ortholog_many2many
socs4,socs1b,ortholog_many2many
ankrd12,ankrd12,ortholog_one2one
cfl2,cfl2,ortholog_one2one
TAPBPL,tapbpl,ortholog_one2one
paox,PAOX,ortholog_one2many
afdn,afdna,ortholog_one2one
gpr142,gpr142,ortholog_one2one
lrrc57,lrrc57,ortholog_one2one
ahi1,ahi1,ortholog_one2one
alox15b,col14a1a,ortholog_one2many
alox15b,col14a1b,ortholog_one2many
myo6,myo6a,ortholog_one2many
myo6,myo6b,ortholog_one2many
taf1,taf1,ortholog_one2one
dnajc16,dnajc16,ortholog_one2many
dnajc16,dnajc16l,ortholog_one2many
mcat,mcat,ortholog_one2many
jak1,jak1,ortholog_one2one
slc5a11,slc5a11,ortholog_one2one
XB5893022 [provisional],tgfa,ortholog_one2many
twnk,twnk,ortholog_one2one
trhr2,trhr2,ortholog_one2one
pop1,pop1,ortholog_one2one
slc20a2,slc20a2,ortholog_one2one
ccnb2,ccnb2,ortholog_one2one
trappc9,TRAPPC9,ortholog_one2many
trappc9,trappc9,ortholog_one2many
mynn,slitrk2,ortholog_one2one
pex19,pex19,ortholog_one2one
sall3,sall3a,ortholog_one2one
mrpl19,mrpl19,ortholog_one2one
slc6a14.1,slc6a14,ortholog_one2many
rac3,rac3b,ortholog_one2many
rac3,rac3a,ortholog_one2many
snw1,snw1,ortholog_one2one
mrpl11,mrpl11,ortholog_one2one
frzb,frzb,ortholog_one2one
clcn5,clcn5a,ortholog_one2many
clcn5,clcn5b,ortholog_one2many
atp1a2,atp1a2a,ortholog_one2one
mpp7,mpp7a,ortholog_one2one
tbcd,tbcd,ortholog_one2one
scara3,scara3,ortholog_one2one
crtam,BX120005.2,ortholog_one2one
sfrp5,sfrp5,ortholog_one2one
lzts2,lzts2b,ortholog_one2many
lzts2,lzts2a,ortholog_one2many
thyn1,ncapd3,ortholog_one2one
dhrs9,dhrs9,ortholog_one2one
setdb1,setdb1a,ortholog_one2many
setdb1,setdb1b,ortholog_one2many
c1orf43,C16H1orf43,ortholog_one2many
c1orf43,CABZ01010830.1,ortholog_one2many
ctla4,cd28,ortholog_one2one
baz1a,baz1a,ortholog_one2one
ero1a,ero1a,ortholog_one2one
cpne2,cpne2,ortholog_one2one
irf4,irf4a,ortholog_one2one
soho1,fmr1,ortholog_one2one
ttll1,ttll1,ortholog_one2one
rassf4,RASSF4,ortholog_one2many
rassf4,rassf4a,ortholog_one2many
cdc42se1,cdc42se1,ortholog_one2one
rida,rida,ortholog_one2one
rer1,rer1,ortholog_one2one
twsg1,twsg1a,ortholog_one2many
twsg1,CABZ01110379.1,ortholog_one2many
ldb1,ldb1a,ortholog_one2many
ldb1,ldb1b,ortholog_one2many
cda,cdaa,ortholog_one2many
cda,cdab,ortholog_one2many
dnal1,dnal1,ortholog_one2many
styx,styx,ortholog_one2one
slc6a14.2,slc6a14,ortholog_one2many
golga7b,golga7ba,ortholog_one2many
golga7b,golga7bb,ortholog_one2many
npas4,npas4a,ortholog_one2many
npas4,NPAS4,ortholog_one2many
fam171a1,fam171a1,ortholog_one2one
grid2ip,grid2ipa,ortholog_one2many
grid2ip,grid2ipb,ortholog_one2many
dcxr,dcxr,ortholog_one2one
dusp22,dusp22b,ortholog_one2one
abcb11.2,abcb11b,ortholog_one2one
,BX323586.3,ortholog_one2one
kat7,kat7b,ortholog_one2one
ncor1,ncor1,ortholog_one2one
ccdc25,ccdc25,ortholog_one2one
pdzd7,pdzd7a,ortholog_one2one
TBATA,tbata,ortholog_one2one
zc3h18,zc3h18,ortholog_one2one
adarb1,adarb1b,ortholog_one2many
adarb1,adarb1a,ortholog_one2many
grin2a,grin2aa,ortholog_one2one
prickle3,prickle3,ortholog_one2one
hectd2,hectd2,ortholog_one2one
ehd2,ehd2b,ortholog_one2many
ehd2,ehd2a,ortholog_one2many
huwe1,huwe1,ortholog_one2one
,her13,ortholog_one2many
,hes6,ortholog_one2many
ocm4.3,pvalb4,ortholog_one2many
ocm4.3,pvalb3,ortholog_one2many
ocm4.3,pvalb2,ortholog_one2many
ocm4.3,pvalb1,ortholog_one2many
ccdc47,ccdc47,ortholog_one2one
ripk1,ripk1l,ortholog_one2one
cyp2a6.4,cyp2y3,ortholog_many2many
cers2,cers2a,ortholog_one2many
cers2,cers2b,ortholog_one2many
gnpnat1,gnpnat1,ortholog_one2one
sox15,sox19a,ortholog_many2many
sox15,sox19b,ortholog_many2many
sox15,sox32,ortholog_many2many
wdr11,wdr11,ortholog_one2one
rpl30,rpl30,ortholog_one2one
bmp2k,bmp2k,ortholog_one2one
hes6.2,her8a,ortholog_one2one
mideas,elmsan1b,ortholog_one2many
mideas,elmsan1a,ortholog_one2many
,fam162a,ortholog_one2many
bnipl,bnipl,ortholog_many2many
tram1,tram1,ortholog_one2one
upp2,upp2,ortholog_one2one
raver2,raver2,ortholog_one2one
hspa5,hspa5,ortholog_one2one
spats1,BX255920.1,ortholog_one2one
gpr137c,gpr137c,ortholog_one2one
etv4,etv4,ortholog_one2one
atp11c,atp11c,ortholog_one2one
c16orf72,,ortholog_one2many
lama2,CABZ01065423.1,ortholog_one2many
lama2,CABZ01092781.1,ortholog_one2many
lama2,lama2,ortholog_one2many
loxl2,loxl2b,ortholog_one2many
loxl2,loxl2a,ortholog_one2many
crtac1,crtac1a,ortholog_one2many
crtac1,crtac1b,ortholog_one2many
osr2,osr2,ortholog_one2one
slc29a2,FO905040.1,ortholog_one2many
slc29a2,slc29a2,ortholog_one2many
XB940377,FQ311924.1,ortholog_one2many
mtg1,mtg1,ortholog_one2one
plp2,plp2,ortholog_one2many
plp2,zgc:136605,ortholog_one2many
srd5a1,srd5a1,ortholog_one2one
nr4a2,nr4a2a,ortholog_one2one
tmem62,tmem62,ortholog_one2one
nostrin,nostrin,ortholog_one2one
sgpp2,SGPP2,ortholog_one2one
itga8,itga8,ortholog_one2one
,epcam,ortholog_one2many
mindy2,mindy2,ortholog_one2one
pofut2,pofut2,ortholog_one2one
prpf4b,prpf4bb,ortholog_one2many
prpf4b,prpf4ba,ortholog_one2many
ube2j2,ube2j2,ortholog_one2one
cdknx,cdkn1cb,ortholog_one2many
cdknx,cdkn1ca,ortholog_one2many
bmp7.1,bmp7b,ortholog_many2many
bmp7.1,bmp7a,ortholog_many2many
,zmp:0000001088,ortholog_one2many
,si:dkey-33m11.7,ortholog_one2many
fermt2,fermt2,ortholog_one2one
stac,stac,ortholog_one2one
cldn2,cldn2,ortholog_one2one
tm9sf4,tm9sf4,ortholog_one2one
klhl13,klhl13,ortholog_one2many
paqr3,paqr3b,ortholog_one2many
paqr3,paqr3a,ortholog_one2many
,usp36,ortholog_one2one
sorcs3,SORCS3,ortholog_one2many
sorcs3,sorcs3b,ortholog_one2many
,col19a1,ortholog_one2many
,col16a1,ortholog_one2many
aff2,aff2,ortholog_one2one
zdhhc4,zdhhc4,ortholog_one2one
,hrc,ortholog_many2many
,trpm4a,ortholog_many2many
,trpm4b.2,ortholog_many2many
,frmpd3,ortholog_one2many
ddx42,ddx42,ortholog_one2one
farsb,farsb,ortholog_one2one
srp54,srp54,ortholog_one2one
sfxn3,sfxn3,ortholog_one2one
ptgr2,ptgr2,ortholog_one2one
,ccr10,ortholog_one2one
lpcat1,lpcat1,ortholog_one2one
vps26b,vps26b,ortholog_one2many
vps26b,vps26bl,ortholog_one2many
nrde2,nrde2,ortholog_one2one
ptchd4,ptchd4,ortholog_one2one
txndc16,txndc16,ortholog_one2one
atp6v0a1,gprc5c,ortholog_one2many
gpkow,gpkow,ortholog_one2one
,si:dkeyp-2e4.6,ortholog_one2many
,si:dkeyp-2e4.3,ortholog_one2many
ralbp1,ralbp1,ortholog_one2one
cdk16,cdk16,ortholog_one2one
bco2l,bco2a,ortholog_many2many
bco2l,bco2b,ortholog_many2many
bco2l,bco2l,ortholog_many2many
tfap2c,tfap2c,ortholog_one2one
opn5,opn5,ortholog_one2one
,XPO5,ortholog_many2many
,CABZ01087629.1,ortholog_many2many
DCLK3,dclk3,ortholog_one2one
plpp4,plpp4,ortholog_one2many
nog2,nog2,ortholog_one2one
ccdc137,ccdc137,ortholog_one2one
mindy1,mindy1,ortholog_one2one
crhr1.1,pth3r,ortholog_one2one
adck1,adck1,ortholog_one2one
usp7,usp7,ortholog_one2one
,si:dkey-29p10.4,ortholog_one2one
brms1,brms1,ortholog_many2many
c1qtnf12,c1qtnf12,ortholog_one2one
sil1,sil1,ortholog_one2one
,si:ch211-106n13.3,ortholog_one2many
,si:dkey-225n22.4,ortholog_one2many
ap5s1,ap5s1,ortholog_one2one
pacsin2,pacsin2,ortholog_one2one
e4f1,e4f1,ortholog_one2one
abca3,abca3b,ortholog_one2one
prps1,prps1b,ortholog_one2many
cox6a2,cox6a2,ortholog_one2one
ptk7,LT631676.1,ortholog_one2many
ptk7,ptk7a,ortholog_one2many
ptk2,ptk2aa,ortholog_one2many
ptk2,ptk2ab,ortholog_one2many
jam3,jam3b,ortholog_one2many
jam3,jam3a,ortholog_one2many
pprc1,si:dkey-93h22.8,ortholog_one2many
pprc1,pprc1,ortholog_one2many
,hrc,ortholog_one2one
cers6,cers6,ortholog_one2one
plscr5,si:ch211-71m22.1,ortholog_many2many
plscr5,si:ch73-206p6.1,ortholog_many2many
plscr5,si:ch211-71m22.5,ortholog_many2many
add2,add2,ortholog_one2one
prune1,prune,ortholog_one2one
myl4,myl4,ortholog_one2many
sdf4,sdf4,ortholog_one2one
ubr1,ubr1,ortholog_one2many
ubr1,UBR1,ortholog_one2many
rtf2,rtf2,ortholog_one2one
naif1,naif1,ortholog_one2one
XB5799681 [provisional:znf26],si:dkey-154p10.3,ortholog_one2one
xpo5.2,XPO5,ortholog_many2many
xpo5.2,CABZ01087629.1,ortholog_many2many
cfap58,cfap58,ortholog_one2one
rpl38,LO018128.1,ortholog_one2one
adam10,zgc:174164,ortholog_many2many
adam10,adam10a,ortholog_many2many
adam10,adam10b,ortholog_many2many
hes2,hes2.2,ortholog_one2many
hes2,hes2.1,ortholog_one2many
mff,mff,ortholog_one2many
mff,MFF,ortholog_one2many
pxn,pxna,ortholog_one2many
pxn,pxnb,ortholog_one2many
fam177a1,fam177a1,ortholog_one2many
fam177a1,FAM177A1,ortholog_one2many
fam43b,fam43b,ortholog_one2one
unc93a.1,unc93a,ortholog_one2one
ccndx,ccndx,ortholog_one2one
,si:dkey-42l23.2,ortholog_one2many
ogfrl1,ogfrl1,ortholog_one2one
,zgc:158862,ortholog_one2many
,si:ch211-261n11.7,ortholog_one2many
,zgc:153759,ortholog_one2many
,si:ch211-261n11.8,ortholog_one2many
,si:dkey-23c22.5,ortholog_one2many
,zgc:153631,ortholog_one2many
,si:dkey-23c22.7,ortholog_one2many
,CABZ01074994.1,ortholog_one2one
PDE6G,pde6ha,ortholog_one2many
PDE6G,PDE6G,ortholog_one2many
fmn1,CU695215.3,ortholog_one2many
fmn1,fmn1,ortholog_one2many
fmn1,si:ch1073-209e23.1,ortholog_one2many
mrpl13,mrpl13,ortholog_one2one
cdk5r2,cdk5r2a,ortholog_one2many
cdk5r2,cdk5r2b,ortholog_one2many
igsf9b,igsf9bb,ortholog_one2one
dusp23,dusp23b,ortholog_one2one
pgp,pgp,ortholog_one2one
ppp4r1,ppp4r1,ortholog_one2one
oat,oat,ortholog_one2one
dipk1c,dipk1c,ortholog_one2one
tspan10,tspan10,ortholog_one2one
,ndnfl,ortholog_one2one
slc25a25,slc25a25a,ortholog_one2many
slc25a25,slc25a25b,ortholog_one2many
slc25a25,slc25a24l,ortholog_one2many
,si:dkey-40g16.6,ortholog_one2one
tnfrsf1a,si:ch211-112c15.8,ortholog_one2one
nexmif,nexmifb,ortholog_one2many
nexmif,nexmifa,ortholog_one2many
lamb2,lamb2,ortholog_one2one
pxdc1,pxdc1b,ortholog_one2many
pxdc1,pxdc1a,ortholog_one2many
b4gat1,b4gat1,ortholog_one2one
b3gat2,b3gat2,ortholog_one2one
usp2,usp2b,ortholog_one2one
mul1,mul1b,ortholog_one2one
ppp1r3c,ppp1r3cb,ortholog_one2many
ppp1r3c,ppp1r3ca,ortholog_one2many
gcnt7,gcnt7,ortholog_one2one
r3hcc1l,r3hcc1l,ortholog_one2one
slc6a3,slc6a3,ortholog_one2one
polr1c,polr1c,ortholog_one2one
mcrip2,si:dkey-44g23.5,ortholog_one2one
c17orf80,si:dkey-21c1.4,ortholog_many2many
slc22a23,slc22a23,ortholog_one2one
ddhd1,ddhd1a,ortholog_one2many
ddhd1,ddhd1b,ortholog_one2many
rin1,si:ch211-168d1.3,ortholog_many2many
rin1,rin1a,ortholog_many2many
mid2,mid2,ortholog_one2one
XB5814630 [provisional:inmt],zgc:64002,ortholog_one2many
mapt,mapta,ortholog_one2many
mapt,maptb,ortholog_one2many
ccser2,ccser2a,ortholog_one2many
ccser2,ccser2b,ortholog_one2many
prph2l,prph2la,ortholog_one2many
prph2l,prph2lb,ortholog_one2many
rnf17,rnf17,ortholog_one2one
lzic,lzic,ortholog_one2one
psmg4,CABZ01115113.1,ortholog_one2one
cndp2,cndp2,ortholog_one2one
rab9b,rab9b,ortholog_one2one
vkorc1,vkorc1,ortholog_one2one
smap1,smap1,ortholog_one2one
stk39,stk39,ortholog_one2one
loxl4,loxl4,ortholog_one2many
loxl4,LOXL4,ortholog_one2many
,ccdc40,ortholog_one2one
cass4,cass4,ortholog_one2one
znf750,znf750,ortholog_one2one
pmt [provisional],pmt,ortholog_one2one
mettl26,mettl26,ortholog_one2one
acvr1c,ACVR1C,ortholog_one2one
mbnl3,mbnl3,ortholog_one2one
XB956055 [provisional:stk35],stk35,ortholog_one2many
XB956055 [provisional:stk35],stk35l,ortholog_one2many
sfxn4,sfxn4,ortholog_one2one
tmem111,zgc:86609,ortholog_one2one
ppfia3,ppfia3,ortholog_one2one
cldn6.1,cldnk,ortholog_one2many
cfap45,cfap45,ortholog_one2one
bricd5,bricd5,ortholog_one2one
XB5835883 [provisional],acd,ortholog_one2one
cachd1,cachd1,ortholog_one2one
mindy3,mindy3,ortholog_one2one
cdc42ep4,cdc42ep4a,ortholog_one2many
cdc42ep4,cdc42ep4b,ortholog_one2many
CAMK2N1,CAMK2N1,ortholog_one2one
cetp,cetp,ortholog_one2one
tgfb1,tgfb3,ortholog_one2one
odad2,armc4,ortholog_one2one
,c1ql2,ortholog_one2one
dock11,dock11,ortholog_one2one
helz2,helz2,ortholog_one2many
helz2,si:dkey-97a13.6,ortholog_one2many
helz2,zgc:113057,ortholog_one2many
,zgc:123010,ortholog_one2one
wfikkn1,wfikkn2a,ortholog_one2many
wfikkn1,wfikkn2b,ortholog_one2many
gsk3a,gsk3aa,ortholog_one2many
gsk3a,gsk3ab,ortholog_one2many
cldn6.2,cldnk,ortholog_one2many
foxa4,foxa,ortholog_one2one
rcn3,rcn3,ortholog_one2one
rabepk,rabepk,ortholog_one2one
ppp2r3c,ppp2r3c,ortholog_one2one
plp1,plp1b,ortholog_one2many
plp1,plp1a,ortholog_one2many
vwa5b1,vwa5b1,ortholog_one2one
vsig8,vsig8a,ortholog_one2one
,b3gntl1,ortholog_one2one
rhog2,rhogc,ortholog_one2many
rhog2,rhogd,ortholog_one2many
kcnj10,mlst8,ortholog_one2one
b9d2,b9d2,ortholog_one2one
sdhaf4,sdhaf4,ortholog_one2one
mapk7,mapk7,ortholog_one2one
mfrp,mfrp,ortholog_one2one
UXT,uxt,ortholog_one2one
cnksr3,ipcef1,ortholog_one2many
cnksr3,cnksr3,ortholog_one2many
rela,rela,ortholog_one2one
rnps1,rnps1,ortholog_one2many
ptger2,ptger2b,ortholog_one2many
ptger2,ptger2a,ortholog_one2many
cd2ap,cd2ap,ortholog_one2one
XB941699 [provisional],zgc:101569,ortholog_one2one
grid1,grid1b,ortholog_one2many
grid1,grid1a,ortholog_one2many
aldh1a3,aldh1a3,ortholog_one2one
cstf1,cstf1,ortholog_one2one
en1,en1b,ortholog_one2many
en1,en1a,ortholog_one2many
herpud1,herpud1,ortholog_one2one
cyb5a,cyb5a,ortholog_one2one
col27a1,col27a1b,ortholog_one2one
metrnl,metrnla,ortholog_one2many
metrnl,metrnlb,ortholog_one2many
ndufb1,NDUFB1,ortholog_one2one
tubb2b,tubb2,ortholog_one2one
b3galt1,b3galt1a,ortholog_one2one
rab31,LO018490.1,ortholog_one2one
cytip,cytip,ortholog_one2one
slc38a11,slc38a11,ortholog_one2one
c11orf68,C7H11orf68,ortholog_one2one
hsd11b1l.2,zgc:163083,ortholog_many2many
hsd11b1l.2,zgc:92161,ortholog_many2many
hsd11b1l.2,zgc:123284,ortholog_many2many
hsd11b1l.2,zgc:112146,ortholog_many2many
tbc1d16,tbc1d16,ortholog_one2one
fam171a2,fam171a2a,ortholog_one2many
fam171a2,fam171a2b,ortholog_one2many
entpd4,entpd4,ortholog_one2one
MGC145260,si:ch211-183d21.1,ortholog_one2one
xrn1,atr,ortholog_one2one
galnt5,CABZ01075242.1,ortholog_one2one
hexdl,zgc:113333,ortholog_one2one
nrxn3,nrxn3a,ortholog_one2one
cpsf2,cpsf2,ortholog_one2one
eif5,eif5,ortholog_one2one
timm21,TIMM21,ortholog_one2one
hps1,hps1,ortholog_one2one
ddx19b,ddx19,ortholog_one2many
ddx19b,zgc:193690,ortholog_one2many
ube4b,ube4b,ortholog_one2one
aurka,aurka,ortholog_one2one
opcml,ntm,ortholog_many2many
trim16,trim16,ortholog_one2many
trim16,FQ377660.1,ortholog_one2many
elk1,elk1,ortholog_one2one
itprip,itprip,ortholog_one2many
itprip,ITPRIP,ortholog_one2many
bco2,bco2a,ortholog_many2many
bco2,bco2b,ortholog_many2many
bco2,bco2l,ortholog_many2many
gla,gla,ortholog_one2one
cenpj,zmp:0000000735,ortholog_one2many
xirp2,xirp2b,ortholog_one2many
xirp2,xirp2a,ortholog_one2many
psmd5,slc12a3,ortholog_one2one
golga1,golga1,ortholog_one2one
bphl,bphl,ortholog_one2one
erf,erfl3,ortholog_one2many
erf,erf,ortholog_one2many
rnf26,rnf26,ortholog_one2one
itgb1bp2,zgc:92429,ortholog_one2one
arfgap3,arfgap3,ortholog_one2one
,si:ch73-233m11.2,ortholog_one2many
drap1,drap1,ortholog_one2one
stt3a,stt3a,ortholog_one2one
,atoh1c,ortholog_one2one
mrps18a,mrps18a,ortholog_one2one
XB5873751 [provisional],zgc:64002,ortholog_one2many
vapa,vapal,ortholog_one2many
vapa,top1mt,ortholog_one2many
c8orf33,zgc:112185,ortholog_one2one
sntb1,sntb1,ortholog_one2one
yipf3,yipf3,ortholog_one2one
pelo,pelo,ortholog_one2one
h3c14,CR354435.2,ortholog_one2one
bckdha,bckdha,ortholog_one2one
MGC147490,si:ch211-175l6.2,ortholog_many2many
MGC147490,trim35-28,ortholog_many2many
MGC147490,trim35-3,ortholog_many2many
MGC147490,trim35-23,ortholog_many2many
MGC147490,trim35-14,ortholog_many2many
MGC147490,trim35-7,ortholog_many2many
MGC147490,si:dkey-37m8.11,ortholog_many2many
MGC147490,zgc:136767,ortholog_many2many
MGC147490,trim35-29,ortholog_many2many
MGC147490,trim35-33,ortholog_many2many
MGC147490,trim35-9,ortholog_many2many
MGC147490,trim35-40,ortholog_many2many
