Gene name,Zebrafish gene name,Zebrafish homology type
SH3GL1,sh3gl1a,ortholog_one2many
SH3GL1,sh3gl1b,ortholog_one2many
CAMK1G,camk1ga,ortholog_one2many
CAMK1G,camk1gb,ortholog_one2many
CENPP,cenpp,ortholog_one2one
G0S2,g0s2,ortholog_one2one
BGN,aspn,ortholog_one2one
CHAF1A,chaf1a,ortholog_one2one
HSD11B1,zgc:163083,ortholog_many2many
HSD11B1,zgc:92161,ortholog_many2many
HSD11B1,zgc:123284,ortholog_many2many
HSD11B1,zgc:112146,ortholog_many2many
OMD,omd,ortholog_one2one
OGN,ognb,ortholog_one2many
OGN,ogna,ortholog_one2many
HSD11B1b,zgc:163083,ortholog_many2many
HSD11B1b,zgc:92161,ortholog_many2many
HSD11B1b,zgc:123284,ortholog_many2many
HSD11B1b,zgc:112146,ortholog_many2many
NOL8,nol8,ortholog_one2one
UBXN6,ubxn6,ortholog_one2one
HDGFRP2,hdgfl2,ortholog_one2one
IRF6,irf6,ortholog_one2one
PLIN4,zgc:77486,ortholog_one2many
SEMA6B,sema6ba,ortholog_one2many
SEMA6B,sema6bb,ortholog_one2many
IARS1,iars1,ortholog_one2one
ANKRD24,ankrd24,ortholog_one2one
LRRC61,lrrc61,ortholog_one2one
GUCA1B,guca1b,ortholog_one2one
SIRT6,sirt6,ortholog_one2one
CREB3L3,creb3l3b,ortholog_one2many
CREB3L3,creb3l3a,ortholog_one2many
OPN1MSW,opn1mw4,ortholog_one2many
OPN1MSW,opn1mw1,ortholog_one2many
OPN1MSW,opn1mw3,ortholog_one2many
OPN1MSW,opn1mw2,ortholog_one2many
SSPO,scospondin,ortholog_one2one
MDM4,mdm4,ortholog_one2one
MAP2K2,map2k2b,ortholog_one2many
MAP2K2,map2k2a,ortholog_one2many
ATP2B2,atp1a3a,ortholog_many2many
ATP2B2,atp1a3b,ortholog_many2many
ATP2B2,atp2b2,ortholog_many2many
ATP2B2,si:dkey-28b4.8,ortholog_many2many
ARRDC2,arrdc2,ortholog_one2one
SLC6A11,slc6a11b,ortholog_one2one
PEX11G,enc3,ortholog_one2one
CTC-575C13.4,si:dkeyp-19e1.4,ortholog_one2one
SLC6A1,slc6a1b,ortholog_one2many
SLC6A1,slc6a1a,ortholog_one2many
ARHGEF18,arhgef18a,ortholog_one2many
ARHGEF18,arhgef18b,ortholog_one2many
LRIG2,lrig2,ortholog_one2one
ATG7,atg7,ortholog_one2one
C2CD4C,C2CD4C,ortholog_one2one
,wu:fc63a07,ortholog_many2many
,si:dkey-89b17.4,ortholog_many2many
,znf646,ortholog_many2many
MAGI3,MAGI3,ortholog_one2one
VGLL4,vgll4a,ortholog_one2many
VGLL4,vgll4b,ortholog_one2many
INSR,insra,ortholog_one2many
INSR,insrb,ortholog_one2many
PHTF1,phtf1,ortholog_one2one
TAFA3,,ortholog_one2many
TAFA3,TAFA3,ortholog_one2many
TAFA3,tafa4b,ortholog_one2many
,shc2,ortholog_one2one
USE1,use1,ortholog_one2one
TAMM41,tamm41,ortholog_one2one
SLC26A6,slc26a6l,ortholog_one2many
SLC26A6,si:ch211-117c9.2,ortholog_one2many
SLC26A6,slc26a6,ortholog_one2many
MYO9B,MYO9B,ortholog_one2one
UQCRC1,uqcrc1,ortholog_one2one
CDC25A,cdc25b,ortholog_one2many
CDC25A,cdc25d,ortholog_one2many
INKA2,inka2,ortholog_one2one
DDX20,ddx20,ortholog_one2one
HAUS8,si:ch211-153a8.4,ortholog_one2one
CPAMD8,cpamd8,ortholog_one2one
,CU929259.1,ortholog_one2many
,map4l,ortholog_one2many
KCND3,kcnd3,ortholog_one2one
H1-10,h1-10,ortholog_one2one
HMCES,hmces,ortholog_one2one
RAB7A,RAB7A,ortholog_one2many
RAB7A,rab7a,ortholog_one2many
RAB7A,rab7b,ortholog_one2many
CTTNBP2NL,cttnbp2nla,ortholog_one2many
CTTNBP2NL,cttnbp2nlb,ortholog_one2many
RPN1,rpn1,ortholog_one2one
DHX30,dhx30,ortholog_one2one
DAG1,dag1,ortholog_one2one
SMARCC1,smarcc1a,ortholog_one2many
SMARCC1,smarcc1b,ortholog_one2many
CSPG5,cspg5a,ortholog_one2many
CSPG5,cspg5b,ortholog_one2many
MST1,mst1,ortholog_one2one
KDM4B,kdm4b,ortholog_one2one
ELP6,elp6,ortholog_one2one
,zgc:136971,ortholog_one2one
PGPEP1,pgpep1,ortholog_one2one
SCAP,scap,ortholog_one2one
APEH,apeh,ortholog_many2many
PTPN23,ptpn23a,ortholog_one2many
PTPN23,ptpn23b,ortholog_one2many
LSM4,lsm4,ortholog_one2one
JUND,jund,ortholog_one2one
ARHGEF2,arhgef1a,ortholog_one2many
ARHGEF2,arhgef2,ortholog_one2many
NFASC,nfasca,ortholog_one2many
NFASC,CU234171.1,ortholog_one2many
,pde4ca,ortholog_one2many
,pde4cb,ortholog_one2many
RAB3A,rab3aa,ortholog_one2many
RAB3A,rab3ab,ortholog_one2many
TRAIP,traip,ortholog_one2one
MPV17L2,mpv17l2,ortholog_one2one
,camkva,ortholog_one2many
,camkvb,ortholog_one2many
MST1R,mst1ra,ortholog_one2many
MST1R,mst1rb,ortholog_one2many
MON1A,mon1a,ortholog_one2one
CRABP2,crabp2a,ortholog_one2many
CRABP2,crabp2b,ortholog_one2many
PIK3R2,pik3r2,ortholog_one2one
RRNAD1,rrnad1,ortholog_one2one
MRPL24,mrpl24,ortholog_one2one
RBM6,rbm6,ortholog_many2many
RBM15,rbm15,ortholog_one2one
MINDY4,si:dkey-30h22.11,ortholog_one2one
,si:dkey-49n23.1,ortholog_one2one
SLC16A4,slc16a4,ortholog_one2one
PROK1,prok1,ortholog_many2many
PRCC,prcc,ortholog_one2one
MAST3,mast3a,ortholog_one2many
MAST3,mast3b,ortholog_one2many
RAD54L2,rad54l2,ortholog_one2one
AQP1,aqp1a.1,ortholog_one2many
AQP1,aqp1a.2,ortholog_one2many
LAMTOR5,lamtor5,ortholog_one2one
,lifrb,ortholog_many2many
,lifra,ortholog_many2many
,il11ra,ortholog_many2many
,il6r,ortholog_many2many
,ghrb,ortholog_many2many
,ghra,ortholog_many2many
GHRHR,ghrhrl,ortholog_one2one
GOLT1A,golt1a,ortholog_one2one
SIN3B,sin3b,ortholog_one2one
,si:dkey-240h12.4,ortholog_one2one
TMEM38A,tmem38a,ortholog_one2one
ADCYAP1R1,adcyap1r1a,ortholog_one2many
,CT027815.1,ortholog_one2one
RNF126,rnf126,ortholog_one2one
SMIM7,smim7,ortholog_one2one
FANCD2,fancd2,ortholog_one2one
VIPR1,vipr1b,ortholog_one2one
FSTL3,fstl3,ortholog_one2one
PLEKHA6,plekha6,ortholog_one2one
USP4,CABZ01074304.1,ortholog_one2one
SEC22C,sec22c,ortholog_one2one
EMC3,emc3,ortholog_one2one
PIK3C2B,pik3c2b,ortholog_one2one
NKTR,nktr,ortholog_one2one
DSTYK,dstyk,ortholog_one2one
ZBTB47,zbtb47b,ortholog_one2one
GPX1,gpx9,ortholog_one2one
KLHL40,klhl40b,ortholog_one2many
KLHL40,klhl40a,ortholog_one2many
PALM,palm1b,ortholog_one2many
PALM,palm1a,ortholog_one2many
ASS1,ASS1,ortholog_one2one
HHATL,hhatla,ortholog_one2many
HHATL,hhatlb,ortholog_one2many
CNTN2,robo4,ortholog_one2one
,ccdc13,ortholog_one2one
URM1,urm1,ortholog_one2one
RBBP5,rbbp5,ortholog_one2one
SLC27A4,slc27a4,ortholog_one2one
GRM2,grm2b,ortholog_one2many
GRM2,grm2a,ortholog_one2many
RFX5,rfx5,ortholog_one2one
MAPKAP1,mapkap1,ortholog_one2one
AP4B1,ap4b1,ortholog_one2one
ACKR2,cyp8b1,ortholog_one2many
ACKR2,cyp8b3,ortholog_one2many
ACKR2,cyp8b2,ortholog_one2many
DCLRE1B,dclre1b,ortholog_one2one
,selenbp1,ortholog_one2many
ALAS1,alas1,ortholog_one2one
,si:ch211-126i22.5,ortholog_one2one
WNT2B,wnt2bb,ortholog_one2one
PTBP1,ptbp1a,ortholog_one2many
PTBP1,ptbp1b,ortholog_one2many
PLPPR3,plppr3b,ortholog_one2many
PLPPR3,plppr3a,ortholog_one2many
PEX11B,pex11b,ortholog_one2one
CFD,cfd,ortholog_one2one
UBAC1,ubac1,ortholog_one2one
ST7L,st7l,ortholog_one2one
TWF2,twf2a,ortholog_one2many
TWF2,twf2b,ortholog_one2many
MED16,med16,ortholog_one2one
SELENBP1,selenbp1,ortholog_one2many
PPM1M,ppm1h,ortholog_many2many
PPM1M,ppm1nb,ortholog_many2many
PPM1M,ppm1na,ortholog_many2many
PPM1M,ppm1j,ortholog_many2many
CFAP126,cfap126,ortholog_one2one
ADAMTSL5,adamtsl5,ortholog_one2one
CAMSAP1,camsap1a,ortholog_one2many
CAMSAP1,camsap1b,ortholog_one2many
R3HDM4,r3hdm4,ortholog_one2one
CAPZA1,capza1a,ortholog_one2many
CAPZA1,capza1b,ortholog_one2many
WDR82,wdr82,ortholog_one2one
GLYCTK,glyctk,ortholog_one2one
BSG,bsg,ortholog_one2one
SDHC,sdhc,ortholog_one2one
DNAH1,dnah1,ortholog_one2one
ARID3A,arid3a,ortholog_one2one
HCN2,CABZ01086574.1,ortholog_one2many
HCN2,hcn2b,ortholog_one2many
MPZ,mpz,ortholog_one2one
ATP2B4,atp2b4,ortholog_one2one
NR1I3,nr1h5,ortholog_many2many
NR1I3,rarab,ortholog_many2many
NR1I3,raraa,ortholog_many2many
NR1I3,rorc,ortholog_many2many
KCNT1,kcnt1,ortholog_one2many
KCNT1,KCNT1,ortholog_one2many
MOV10,mov10b.2,ortholog_one2many
MOV10,mov10b.1,ortholog_one2many
MOV10,mov10a,ortholog_one2many
BAP1,bap1,ortholog_one2one
THOP1,thop1,ortholog_one2one
POLRMT,polrmt,ortholog_one2one
SEMA3G,sema3bl,ortholog_one2one
PPM1J,ppm1h,ortholog_many2many
PPM1J,ppm1nb,ortholog_many2many
PPM1J,ppm1na,ortholog_many2many
PPM1J,ppm1j,ortholog_many2many
FANCE,fance,ortholog_one2one
B3GNT10,B3GALT9,ortholog_one2one
PSMD5,psmd5,ortholog_one2one
TOMM40L,tomm40l,ortholog_many2many
TOMM40L,tomm40,ortholog_many2many
CUTA,zgc:63972,ortholog_one2one
,mkrn4,ortholog_one2one
ACY1,acy1,ortholog_one2many
PHF19,phf19,ortholog_one2one
UFC1,ufc1,ortholog_one2one
WDR18,wdr18,ortholog_one2one
GUCA1A,guca1e,ortholog_one2many
GUCA1A,GUCA1A,ortholog_one2many
USP21,usp21,ortholog_one2one
SGTA,sgta,ortholog_one2one
ABHD14A,abhd14a,ortholog_one2one
DDR1,ddr2l,ortholog_one2one
PPOX,ppox,ortholog_one2one
TUBB4B,zgc:153426,ortholog_one2many
TUBB4B,tubb4b,ortholog_one2many
TUBB4B,TUBB4B,ortholog_one2many
TUBB4B,zgc:65894,ortholog_one2many
PPARD,ppardb,ortholog_one2many
PPARD,pparda,ortholog_one2many
B4GALT3,b4galt3,ortholog_one2one
PCBP4,pcbp4,ortholog_one2one
FGF22,fgf22,ortholog_one2one
,zgc:77880,ortholog_one2one
,gpr61l,ortholog_one2many
,entpd2a.2,ortholog_many2many
,entpd2a.1,ortholog_many2many
,entpd2b,ortholog_many2many
WDR77,CABZ01068251.1,ortholog_one2one
PARP3,parp3,ortholog_one2one
NELFB,nelfb,ortholog_one2one
ATP5PB,atp5pb,ortholog_one2one
NDUFS2,ndufs2,ortholog_one2one
RBM10,rbm5,ortholog_one2one
GNG7,gng7,ortholog_one2one
FCER1G,cd247l,ortholog_one2one
GADD45B,gadd45bb,ortholog_one2many
GADD45B,gadd45ba,ortholog_one2many
GSL,glulc,ortholog_one2one
C26H6ORF125,uqcc2,ortholog_one2one
GLE1,gle1,ortholog_one2one
CARTL,cart1,ortholog_one2many
CARTL,,ortholog_one2many
HJV,hjv,ortholog_one2one
PRDM12,prdm12b,ortholog_one2one
SEMA3F,sema3fb,ortholog_one2many
SEMA3F,sema3fa,ortholog_one2many
MAP1S,map1sb,ortholog_one2many
MAP1S,map1sa,ortholog_one2many
ITPR3,FO834850.1,ortholog_one2many
ITPR3,itpr3,ortholog_one2many
GNAT1,gnat1,ortholog_one2one
EXOSC2,exosc2,ortholog_one2one
KIRREL,kirrel1a,ortholog_one2many
KIRREL,kirrel1b,ortholog_one2many
FCHO1,fcho1,ortholog_one2one
ABL1,abl1,ortholog_one2one
GNAI2,gnai2b,ortholog_one2many
GNAI2,gnai2a,ortholog_one2many
RPL36,rpl36,ortholog_one2one
B3GNT3,b3gnt3.2,ortholog_one2many
B3GNT3,b3gnt3.1,ortholog_one2many
B3GNT3,b3gnt3.4,ortholog_one2many
B3GNT3,b3gnt3.3,ortholog_one2many
LONP1,lonp1,ortholog_one2one
SLC38A3,slc38a3a,ortholog_one2many
SLC38A3,slc38a3b,ortholog_one2many
PPP1R26,ppp1r26,ortholog_one2one
TSPO2,tspo,ortholog_one2one
FIBCD1,fibcd1,ortholog_one2many
FIBCD1,FIBCD1,ortholog_one2many
APOBEC2,apobec2a,ortholog_one2many
APOBEC2,apobec2b,ortholog_one2many
,CR381673.1,ortholog_one2many
,si:ch211-209f23.6,ortholog_one2many
,si:dkey-53k12.1,ortholog_one2many
,CR381673.2,ortholog_one2many
SEMA3B,sema3b,ortholog_one2one
OARD1,oard1,ortholog_one2one
C9orf116,si:ch211-248e11.2,ortholog_one2one
CD48,si:dkey-11f4.20,ortholog_one2one
SLC1A6,slc1a6,ortholog_one2one
MRPS2,mrps2,ortholog_one2one
SLC5A5,slc5a5,ortholog_one2one
HYAL3,hyal3,ortholog_one2one
DIPK1B,dipk1b,ortholog_one2one
NAA80,naa80,ortholog_one2one
NFYA,nfya,ortholog_one2many
NFYA,nfyal,ortholog_one2many
FBLN2,fbln2,ortholog_one2one
CCDC124,ccdc124,ortholog_one2one
WNT7A,wnt7ab,ortholog_one2many
WNT7A,wnt7aa,ortholog_one2many
AIF1L,aif1l,ortholog_one2one
COPA,copa,ortholog_one2one
TRAF1,traf1,ortholog_one2one
PTPDC1,zgc:77752,ortholog_many2many
RANBP3,ranbp3b,ortholog_one2one
BARX1,barx1,ortholog_one2one
CNTRL,cntrl,ortholog_one2one
,BX927310.2,ortholog_one2many
,BX927310.1,ortholog_one2many
gga-mir-26a,dre-mir-26a-2,ortholog_one2many
gga-mir-26a,dre-mir-26a-3,ortholog_one2many
gga-mir-460a,dre-mir-460,ortholog_one2one
PHF2,phf2,ortholog_one2one
RAB14,rab14,ortholog_one2one
FAM120A,fam120a,ortholog_one2one
VANGL2,vangl2,ortholog_one2one
TCF3,tcf3a,ortholog_one2many
TCF3,tcf3b,ortholog_one2many
NHLH1,nhlh2,ortholog_one2one
FOXP4,foxp4,ortholog_one2one
NCSTN,CABZ01110881.1,ortholog_one2one
MDFI,MDFI,ortholog_one2one
S100A11,s100a11,ortholog_one2one
GSN,gsna,ortholog_one2many
GSN,gsnb,ortholog_one2many
HIGD1C,higd1a,ortholog_many2many
PSMA5,psma5,ortholog_one2one
,klhl26,ortholog_one2many
WNK2,wnk2,ortholog_one2one
,ndufa11,ortholog_one2one
SYPL2,sypl2b,ortholog_one2many
SYPL2,sypl2a,ortholog_one2many
NINJ1,NINJ1,ortholog_one2one
ATXN7L2,atxn7l2a,ortholog_one2many
ATXN7L2,atxn7l2b,ortholog_one2many
GPR61,gpr61,ortholog_one2one
DAB2IP,dab2ipa,ortholog_one2many
DAB2IP,dab2ipb,ortholog_one2many
GNAI3,gnai3,ortholog_one2many
TTLL11,ttll11,ortholog_one2one
GNAT2,gnat2,ortholog_one2one
EPS8L3,eps8l3b,ortholog_one2many
EPS8L3,eps8l3a,ortholog_one2many
,si:dkey-34e4.1,ortholog_one2one
OLFML2A,OLFML2A,ortholog_one2many
OLFML2A,olfml2a,ortholog_one2many
EEF2,eef2l2,ortholog_one2one
RPL35,rpl35,ortholog_one2one
CSF1,csf1b,ortholog_one2many
CSF1,csf1a,ortholog_one2many
FGD3,CABZ01079663.1,ortholog_one2one
MARCHF2,march2,ortholog_one2one
RAB11B,rab11bb,ortholog_one2one
C1orf74,zgc:112163,ortholog_one2one
BICD2,BICD2,ortholog_one2many
BICD2,bicd2,ortholog_one2many
TMEM81,si:dkey-48j7.3,ortholog_one2one
ANGPTL4,angptl4,ortholog_one2one
SCAI,scai,ortholog_one2one
MVB12B,mvb12ba,ortholog_one2many
MVB12B,mvb12bb,ortholog_one2many
TKTL1,tkta,ortholog_one2one
DCP1A,dcp1a,ortholog_one2one
UAP1L1,uap1l1,ortholog_one2one
MBD3,mbd3a,ortholog_one2one
SAPCD2,CABZ01078734.1,ortholog_one2one
LCN15,ptgdsb.1,ortholog_many2many
LCN15,ptgdsb.2,ortholog_many2many
LCN15,zgc:153704,ortholog_many2many
LRRC71,si:ch211-81a5.5,ortholog_one2one
ZMYND19,zmynd19,ortholog_one2one
DPH7,dph7,ortholog_one2one
ARHGEF11,arhgef11,ortholog_one2one
CACNA1D,cacna1da,ortholog_one2many
CACNA1D,cacna1db,ortholog_one2many
ATCAY,atcayb,ortholog_one2many
ATCAY,atcaya,ortholog_one2many
,fut7,ortholog_many2many
,fut9d,ortholog_many2many
,zgc:165519,ortholog_many2many
,zgc:103510,ortholog_many2many
,CU929199.1,ortholog_many2many
,zgc:173737,ortholog_many2many
,zgc:112433,ortholog_many2many
,fut9b,ortholog_many2many
,zgc:136963,ortholog_many2many
SCARNA2,AL929282.1,ortholog_one2one
NRTN,nrtn,ortholog_one2many
NRTN,FO834855.1,ortholog_one2many
gga-let-7j,dre-let-7a-5,ortholog_one2one
gga-let-7k,CR847944.3,ortholog_one2one
gga-mir-29b-2,dre-mir-29b-1,ortholog_one2one
gga-mir-205a,dre-mir-205,ortholog_one2one
gga-mir-135a-3,dre-mir-135c-2,ortholog_one2many
gga-mir-135a-3,dre-mir-135c-1,ortholog_one2many
PNPLA7,pnpla7a,ortholog_one2many
PNPLA7,pnpla7b,ortholog_one2many
CHDH,chdh,ortholog_one2one
ACTR8,actr8,ortholog_one2one
SELENOK,selenok,ortholog_one2one
KCNA2,kcna2a,ortholog_one2many
KCNA2,kcna2b,ortholog_one2many
UBAP2L,ubap2l,ortholog_one2one
CACNA2D3,CACNA2D3,ortholog_one2many
CACNA2D3,cacna2d3,ortholog_one2many
NSMF,nsmfa,ortholog_one2many
NSMF,nsmfb,ortholog_one2many
HAX1,hax1,ortholog_one2one
LRTM1,lrtm1,ortholog_one2one
KDM5B,kdm5bb,ortholog_one2many
KDM5B,kdm5ba,ortholog_one2many
RFX2,rfx2,ortholog_one2one
FRS3,frs3,ortholog_one2one
WNT5A,wnt5a,ortholog_one2one
ANAPC2,anapc2,ortholog_one2one
OAZ1,oaz1a,ortholog_one2one
AQP10,aqp10b,ortholog_many2many
AQP10,aqp10a,ortholog_many2many
AQP10,aqp8b,ortholog_many2many
AQP10,aqp8a.2,ortholog_many2many
AMH,amh,ortholog_one2one
,ssna1,ortholog_one2one
ATP8B2,CR855996.2,ortholog_many2many
SF3A2,sf3a2,ortholog_one2one
PLEKHJ1,plekhj1,ortholog_one2one
IL6R,lifrb,ortholog_many2many
IL6R,lifra,ortholog_many2many
IL6R,il11ra,ortholog_many2many
IL6R,il6r,ortholog_many2many
IL6R,ghrb,ortholog_many2many
IL6R,ghra,ortholog_many2many
ERC2,erc2,ortholog_one2one
PFKFB2,pfkfb2b,ortholog_one2many
PFKFB2,pfkfb2a,ortholog_one2many
RBM8A,rbm8a,ortholog_one2one
SHE,she,ortholog_one2one
DOT1L,dot1l,ortholog_one2one
RSBN1,RSBN1,ortholog_one2one
TOR4A,tor4ab,ortholog_one2many
TOR4A,tor4aa,ortholog_one2many
AP3D1,ap3d1,ortholog_one2one
TASOR,tasorb,ortholog_one2many
TASOR,tasora,ortholog_one2many
PMVK,pmvk,ortholog_one2one
REN,ren,ortholog_one2one
MOB3A,mob3a,ortholog_one2one
NDUFA8,ndufa8,ortholog_one2one
MORN5,morn5,ortholog_one2one
SYN2,syn2a,ortholog_one2one
LHX6,LHX6,ortholog_one2many
LHX6,lhx6,ortholog_one2many
MKNK2,mknk2a,ortholog_one2many
MKNK2,mknk2b,ortholog_one2many
TIMP4,timp4.2,ortholog_one2many
TIMP4,timp4.3,ortholog_one2many
TIMP4,timp4.1,ortholog_one2many
CHRNB2,chrnb2,ortholog_one2one
RGS3,rgs3a,ortholog_many2many
RGS3,rgs3b,ortholog_many2many
RGS3,si:ch211-154e10.1,ortholog_many2many
PYGO2,pygo2,ortholog_one2one
BTBD2,btbd2b,ortholog_one2many
BTBD2,btbd2a,ortholog_one2many
GSTM3,gstm.1,ortholog_one2many
GSTM3,gstm.2,ortholog_one2many
GSTM3,gstm.3,ortholog_one2many
ADAR,adar,ortholog_one2one
CSNK1G2,csnk1g2a,ortholog_one2many
CSNK1G2,csnk1g2b,ortholog_one2many
TSEN2,tsen2,ortholog_one2one
SCAMP4,scamp4,ortholog_many2many
MKRN2OS,mkrn2os.2,ortholog_one2one
SHC1,shc1,ortholog_one2one
AMPD2,ampd2b,ortholog_one2many
AMPD2,ampd2a,ortholog_one2many
MKRN2,mkrn2,ortholog_one2one
CKS1B,cks1b,ortholog_one2one
FLAD1,flad1,ortholog_one2one
CDK5RAP2,cdk5rap2,ortholog_one2one
RAF1,raf1b,ortholog_one2many
RAF1,raf1a,ortholog_one2many
ABHD17A,abhd17aa,ortholog_one2many
ABHD17A,abhd17ab,ortholog_one2many
POLE3,pole3,ortholog_one2one
CNBP,cnbpb,ortholog_one2many
CNBP,cnbpa,ortholog_one2many
ISY1,isy1,ortholog_one2one
ALAD,alad,ortholog_one2one
,zgc:77375,ortholog_one2one
ZBTB7B,zbtb7b,ortholog_one2one
KLF2,klf2b,ortholog_one2many
KLF2,klf2a,ortholog_one2many
KHDC4,khdc4,ortholog_one2one
RAB43,rab43,ortholog_one2one
WDR31,WDR31,ortholog_one2one
DCST2,dcst2,ortholog_one2one
AP1M1,ap1m1,ortholog_one2one
GP9,gp9,ortholog_one2one
PRPF4,prpf4,ortholog_one2one
,gba,ortholog_one2many
CDC26,cdc26,ortholog_one2one
FAM32A,fam32a,ortholog_one2one
CIB3,cib3,ortholog_one2one
SLC31A1,slc31a1,ortholog_one2one
CFAP92,si:dkey-57n24.6,ortholog_one2one
RAB8A,rab8a,ortholog_one2one
ENTREP3,si:dkey-7f3.9,ortholog_one2one
,efcc1,ortholog_one2one
TPM4,tpm4b,ortholog_one2one
PPP6C,ppp6c,ortholog_one2one
SCAMP3,scamp3,ortholog_one2one
,rnf167,ortholog_one2many
RABEPK,rabepk,ortholog_one2one
ACAD9,acad9,ortholog_one2one
CLK2,clk2b,ortholog_one2many
CLK2,clk2a,ortholog_one2many
FKBP15,si:ch73-199g24.2,ortholog_one2many
FKBP15,si:ch211-208h16.4,ortholog_one2many
HSPA5,hspa5,ortholog_one2one
GRIN3B,grin3ba,ortholog_one2many
GRIN3B,grin3bb,ortholog_one2many
,hcn3,ortholog_one2one
TMEM259,tmem259,ortholog_one2one
GAPVD1,gapvd1,ortholog_one2one
,CABZ01083442.1,ortholog_one2one
IQSEC1,iqsec1b,ortholog_one2many
IQSEC1,IQSEC1,ortholog_one2many
LRSAM1,lrsam1,ortholog_one2one
BOLA1,bola1,ortholog_one2one
RPL12,rpl12,ortholog_one2one
NUP210,nup210,ortholog_one2one
CNN2,cnn2,ortholog_one2one
ENTPD2,entpd2a.2,ortholog_many2many
ENTPD2,entpd2a.1,ortholog_many2many
ENTPD2,entpd2b,ortholog_many2many
PSMB4,psmb4,ortholog_one2one
CGN,cgna,ortholog_one2many
CGN,cgnb,ortholog_one2many
TMEM141,tmem141,ortholog_one2one
HDAC11,hdac11,ortholog_one2one
CLIC3,clic3,ortholog_one2one
TUFT1,tuft1a,ortholog_one2one
POLR2E,polr2eb,ortholog_one2many
POLR2E,POLR2E,ortholog_one2many
GPX4,gpx4b,ortholog_one2one
SNX27,snx27b,ortholog_one2many
SNX27,snx27a,ortholog_one2many
,celf3a,ortholog_many2many
,celf3b,ortholog_many2many
MRPL9,mrpl9,ortholog_one2one
SBNO2,sbno2a,ortholog_one2many
SBNO2,SBNO2,ortholog_one2many
ABCA2,abca2,ortholog_one2one
IER5L,ier5l,ortholog_one2one
STK11,stk11,ortholog_one2one
NTMT1,ntmt1,ortholog_one2one
RRP9,rrp9,ortholog_one2one
ASB6,asb6,ortholog_one2one
CBARP,cbarpb,ortholog_one2one
THEM4,them4,ortholog_one2many
DUSP7,dusp7,ortholog_one2one
PRF1,prf1.7,ortholog_one2many
PRF1,prf1.2,ortholog_one2many
S100A10,s100t,ortholog_many2many
RPL29,rpl29,ortholog_one2one
,si:ch73-81k8.2,ortholog_one2one
ATP5D,atp5f1d,ortholog_one2one
DEDD,dedd,ortholog_one2many
MIDN,midn,ortholog_one2many
TNNC1,tnnc1b,ortholog_one2one
ANKMY1,ankmy1,ortholog_one2one
,nit1,ortholog_one2many
FAM174C,si:ch211-262i1.6,ortholog_one2one
EFNA2,efna2a,ortholog_one2many
EFNA2,efna2b,ortholog_one2many
PFDN2,pfdn2,ortholog_one2one
NISCH,nisch,ortholog_one2one
,si:ch73-60h1.1,ortholog_one2one
MUM1L1,si:dkey-57k2.7,ortholog_one2one
NDUFS7,ndufs7,ortholog_one2one
,zgc:113162,ortholog_one2one
STAB1,stab1,ortholog_one2one
DPP7,dpp7,ortholog_one2one
GAMT,gamt,ortholog_one2one
SMIM4,smim4,ortholog_one2one
MAN1B1,man1b1b,ortholog_one2many
MAN1B1,man1b1a,ortholog_one2many
PBRM1,pbrm1,ortholog_one2one
GNL3,gnl3,ortholog_one2one
ORM1,apom,ortholog_one2one
RPS15,rps15,ortholog_one2one
SLC25A25,slc25a25a,ortholog_one2many
SLC25A25,slc25a25b,ortholog_one2many
SLC25A25,slc25a24l,ortholog_one2many
APC2,apc2,ortholog_one2one
GLT8D1,glt8d1,ortholog_one2one
NAIF1,naif1,ortholog_one2one
SPCS1,spcs1,ortholog_one2one
REEP6,reep6,ortholog_one2one
,lmna,ortholog_one2one
FAM102A,fam102aa,ortholog_one2many
FAM102A,fam102ab,ortholog_one2many
POLE4,pole4,ortholog_one2one
NEK4,nek4,ortholog_one2one
MEX3A,FO082781.1,ortholog_many2many
DPM2,dpm2,ortholog_one2one
,rab11al,ortholog_one2one
ST6GALNAC4,st6galnac4,ortholog_one2one
RAB25,rab25b,ortholog_one2many
RAB25,rab25a,ortholog_one2many
ST6GALNAC6,st6galnac6,ortholog_one2one
,slc1a8b,ortholog_one2one
LAMTOR2,lamtor2,ortholog_one2one
ITIH3,itih3a,ortholog_one2many
ITIH3,itih1,ortholog_one2many
MUSTN1,mustn1b,ortholog_one2many
MUSTN1,mustn1a,ortholog_one2many
UBQLN4,ubqln4,ortholog_one2one
AK1,ak1,ortholog_one2one
ELAVL1,elavl1b,ortholog_one2many
ELAVL1,elavl1a,ortholog_one2many
ENG,CU927890.1,ortholog_one2one
,gpatch4,ortholog_one2one
MATK,matk,ortholog_one2one
STIMATE,stimate,ortholog_one2one
NAXE,naxe,ortholog_one2one
,cplx4c,ortholog_one2one
FPGS,fpgs,ortholog_one2one
RAX2,rx1,ortholog_one2many
RAX2,rx2,ortholog_one2many
SFMBT1,SFMBT1,ortholog_one2one
CDK9,cdk9,ortholog_one2one
TOR2A,tor2a,ortholog_one2one
RFT1,rft1,ortholog_one2one
PCASP2,malt2,ortholog_one2one
,ttc16,ortholog_one2many
,CABZ01060936.1,ortholog_one2many
MRPL54,mrpl54,ortholog_one2one
CERCAM,cercam,ortholog_one2one
APBA3,APBA3,ortholog_one2one
GOLGA1,golga1,ortholog_one2one
PRKCD,prkcda,ortholog_one2many
